Time,Angle1 [deg],Angle2 [deg],Angle1 vel [deg/s],Angle2 vel [deg/s],Angle1 acc [deg/s^2],Angle2 acc [deg/s^2],Endpoint pos x [m],Endpoint pos y [m],Endpoint vel x [m/s],Endpoint vel y [m/s],Delivery pos x [m],Delivery pos y [m]
11.04,1.56322,-3.14756,-0.0014267,-0.000691288,-0.00013467,-1.82814e-05,-0.00464038,0.128056,-0.000467054,1.54227e-05,0,0,
11.07,1.56318,-3.14758,-0.00143074,-0.000691837,-0.000134669,-1.82941e-05,-0.00465439,0.128056,-0.000467052,1.55098e-05,0,0,
11.1,1.56313,-3.1476,-0.00143478,-0.000692386,-0.00013467,-1.8307e-05,-0.0046684,0.128057,-0.000467049,1.55971e-05,0,0,
11.13,1.56309,-3.14762,-0.00143882,-0.000692935,-0.000134668,-1.83059e-05,-0.00468242,0.128057,-0.000467047,1.56848e-05,0,0,
11.16,1.56305,-3.14764,-0.00144286,-0.000693485,-0.000134669,-1.83146e-05,-0.00469643,0.128057,-0.000467045,1.57727e-05,0,0,
11.19,1.563,-3.14767,-0.0014469,-0.000694034,-0.000134668,-1.83152e-05,-0.00471044,0.128058,-0.000467043,1.58609e-05,0,0,
11.22,1.56296,-3.14769,-0.00145094,-0.000694584,-0.000134667,-1.83188e-05,-0.00472445,0.128058,-0.00046704,1.59493e-05,0,0,
11.25,1.56292,-3.14771,-0.00145498,-0.000695134,-0.000134669,-1.83327e-05,-0.00473846,0.128059,-0.000467039,1.60381e-05,0,0,
11.28,1.56287,-3.14773,-0.00145902,-0.000695684,-0.000134667,-1.8324e-05,-0.00475247,0.128059,-0.000467037,1.61271e-05,0,0,
11.31,1.56283,-3.14775,-0.00146306,-0.000696233,-0.000134662,-1.8301e-05,-0.00476648,0.12806,-0.000467034,1.62163e-05,0,0,
11.34,1.56279,-3.14777,-0.0014671,-0.000696782,-0.000134664,-1.83229e-05,-0.00478049,0.12806,-0.000467032,1.63058e-05,0,0,
11.37,1.56274,-3.14779,-0.00147114,-0.000697332,-0.000134665,-1.83316e-05,-0.0047945,0.128061,-0.00046703,1.63956e-05,0,0,
11.4,1.5627,-3.14781,-0.00147518,-0.000697882,-0.000134662,-1.83179e-05,-0.00480852,0.128061,-0.000467028,1.64857e-05,0,0,
11.43,1.56265,-3.14783,-0.00147922,-0.000698431,-0.000134661,-1.83158e-05,-0.00482253,0.128062,-0.000467026,1.65761e-05,0,0,
11.46,1.56261,-3.14785,-0.00148326,-0.000698981,-0.000134662,-1.83263e-05,-0.00483654,0.128062,-0.000467024,1.66667e-05,0,0,
11.49,1.56256,-3.14787,-0.0014873,-0.000699531,-0.000134662,-1.83344e-05,-0.00485055,0.128063,-0.000467022,1.67576e-05,0,0,
11.52,1.56252,-3.1479,-0.00149134,-0.000700079,-0.000134651,-1.82737e-05,-0.00486456,0.128063,-0.000467019,1.68487e-05,0,0,
11.55,1.56247,-3.14792,-0.00149538,-0.000700627,-0.000134645,-1.82638e-05,-0.00487857,0.128064,-0.000467015,1.69401e-05,0,0,
11.58,1.56243,-3.14794,-0.00149942,-0.000701176,-0.000134647,-1.82953e-05,-0.00489258,0.128064,-0.000467012,1.70318e-05,0,0,
11.61,1.56238,-3.14796,-0.00150346,-0.000701725,-0.000134644,-1.82941e-05,-0.00490659,0.128065,-0.000467009,1.71237e-05,0,0,
11.64,1.56234,-3.14798,-0.0015075,-0.000702277,-0.000134661,-1.84005e-05,-0.0049206,0.128065,-0.000467009,1.7216e-05,0,0,
11.67,1.56229,-3.148,-0.00151154,-0.000702829,-0.000134663,-1.83957e-05,-0.00493461,0.128066,-0.000467009,1.73086e-05,0,0,
11.7,1.56225,-3.14802,-0.00151558,-0.00070338,-0.000134664,-1.83884e-05,-0.00494862,0.128066,-0.000467009,1.74014e-05,0,0,
11.73,1.5622,-3.14804,-0.00151962,-0.000703932,-0.000134665,-1.83808e-05,-0.00496263,0.128067,-0.000467009,1.74945e-05,0,0,
11.76,1.56216,-3.14806,-0.00152366,-0.000704486,-0.000134686,-1.84868e-05,-0.00497664,0.128067,-0.000467011,1.75879e-05,0,0,
11.79,1.56211,-3.14808,-0.0015277,-0.00070504,-0.000134685,-1.84409e-05,-0.00499065,0.128068,-0.000467012,1.76816e-05,0,0,
11.82,1.56207,-3.14811,-0.00153174,-0.000705588,-0.000134659,-1.82719e-05,-0.00500466,0.128069,-0.000467008,1.77754e-05,0,0,
11.85,1.56202,-3.14813,-0.00153578,-0.000706134,-0.000134643,-1.81967e-05,-0.00501867,0.128069,-0.000467003,1.78695e-05,0,0,
11.88,1.56197,-3.14815,-0.00153982,-0.000706682,-0.00013465,-1.8279e-05,-0.00503268,0.12807,-0.000466999,1.79639e-05,0,0,
11.91,1.56193,-3.14817,-0.00154385,-0.000707226,-0.000134623,-1.8137e-05,-0.00504669,0.12807,-0.000466992,1.80585e-05,0,0,
11.94,1.56188,-3.14819,-0.00154789,-0.000707768,-0.0001346,-1.80611e-05,-0.0050607,0.128071,-0.000466982,1.81534e-05,0,0,
11.97,1.56184,-3.14821,-0.00155193,-0.00070831,-0.00013459,-1.80838e-05,-0.00507471,0.128071,-0.000466974,1.82485e-05,0,0,
12,1.56179,-3.14823,-0.00155597,-0.000708853,-0.000134575,-1.80683e-05,-0.00508872,0.128072,-0.000466964,1.83439e-05,0,0,
12.03,1.56174,-3.14825,-0.00156,-0.000709394,-0.00013456,-1.80511e-05,-0.00510273,0.128072,-0.000466955,1.84396e-05,0,0,
12.06,1.5617,-3.14828,-0.00156404,-0.000709933,-0.000134532,-1.79644e-05,-0.00511674,0.128073,-0.000466943,1.85355e-05,0,0,
12.09,1.56165,-3.1483,-0.00156808,-0.00071048,-0.000134562,-1.82414e-05,-0.00513075,0.128073,-0.000466939,1.86318e-05,0,0,
12.12,1.5616,-3.14832,-0.00157211,-0.000711025,-0.000134547,-1.81663e-05,-0.00514475,0.128074,-0.000466932,1.87283e-05,0,0,
12.15,1.56155,-3.14834,-0.00157615,-0.000711579,-0.000134588,-1.84685e-05,-0.00515876,0.128075,-0.000466934,1.88253e-05,0,0,
12.18,1.56151,-3.14836,-0.00158019,-0.000712131,-0.000134583,-1.83882e-05,-0.00517277,0.128075,-0.000466934,1.89225e-05,0,0,
12.21,1.56146,-3.14838,-0.00158423,-0.000712691,-0.00013463,-1.86747e-05,-0.00518678,0.128076,-0.000466942,1.90201e-05,0,0,
12.24,1.56141,-3.1484,-0.00158827,-0.000713258,-0.000134677,-1.88792e-05,-0.00520079,0.128076,-0.000466955,1.9118e-05,0,0,
12.27,1.56136,-3.14843,-0.00159231,-0.000713821,-0.000134684,-1.87663e-05,-0.00521479,0.128077,-0.000466965,1.92163e-05,0,0,
12.3,1.56132,-3.14845,-0.00159635,-0.00071438,-0.000134687,-1.86584e-05,-0.0052288,0.128077,-0.000466972,1.93147e-05,0,0,
12.33,1.56127,-3.14847,-0.00160039,-0.000714936,-0.00013468,-1.85201e-05,-0.00524281,0.128078,-0.000466975,1.94134e-05,0,0,
12.36,1.56122,-3.14849,-0.00160443,-0.000715491,-0.000134686,-1.85103e-05,-0.00525682,0.128079,-0.000466977,1.95123e-05,0,0,
12.39,1.56117,-3.14851,-0.00160847,-0.000716046,-0.000134689,-1.84842e-05,-0.00527083,0.128079,-0.000466979,1.96115e-05,0,0,
12.42,1.56112,-3.14853,-0.00161251,-0.000716596,-0.000134673,-1.83342e-05,-0.00528484,0.12808,-0.000466977,1.97109e-05,0,0,
12.45,1.56108,-3.14855,-0.00161655,-0.000717146,-0.000134674,-1.83481e-05,-0.00529885,0.12808,-0.000466975,1.98106e-05,0,0,
12.48,1.56103,-3.14858,-0.00162059,-0.000717699,-0.000134686,-1.84373e-05,-0.00531286,0.128081,-0.000466976,1.99106e-05,0,0,
12.51,1.56098,-3.1486,-0.00162463,-0.000718252,-0.000134686,-1.841e-05,-0.00532687,0.128082,-0.000466976,2.00109e-05,0,0,
12.54,1.56093,-3.14862,-0.00162867,-0.000718803,-0.000134685,-1.83893e-05,-0.00534088,0.128082,-0.000466975,2.01114e-05,0,0,
12.57,1.56088,-3.14864,-0.00163271,-0.000719355,-0.000134684,-1.83737e-05,-0.00535489,0.128083,-0.000466974,2.02122e-05,0,0,
12.6,1.56083,-3.14866,-0.00163675,-0.000719905,-0.000134683,-1.83618e-05,-0.0053689,0.128083,-0.000466972,2.03133e-05,0,0,
12.63,1.56078,-3.14868,-0.00164079,-0.000720456,-0.000134682,-1.83528e-05,-0.00538291,0.128084,-0.00046697,2.04147e-05,0,0,
12.66,1.56073,-3.1487,-0.00164483,-0.000721006,-0.000134681,-1.8346e-05,-0.00539691,0.128085,-0.000466968,2.05163e-05,0,0,
12.69,1.56068,-3.14873,-0.00164887,-0.000721557,-0.000134679,-1.83407e-05,-0.00541092,0.128085,-0.000466966,2.06183e-05,0,0,
12.72,1.56064,-3.14875,-0.00165291,-0.000722107,-0.000134678,-1.83367e-05,-0.00542493,0.128086,-0.000466964,2.07205e-05,0,0,
12.75,1.56059,-3.14877,-0.00165696,-0.000722657,-0.000134676,-1.83336e-05,-0.00543894,0.128086,-0.000466961,2.08229e-05,0,0,
12.78,1.56054,-3.14879,-0.001661,-0.000723207,-0.000134675,-1.83312e-05,-0.00545295,0.128087,-0.000466959,2.09257e-05,0,0,
12.81,1.56049,-3.14881,-0.00166504,-0.000723756,-0.000134673,-1.83293e-05,-0.00546696,0.128088,-0.000466956,2.10287e-05,0,0,
12.84,1.56044,-3.14883,-0.00166908,-0.000724306,-0.000134672,-1.83277e-05,-0.00548097,0.128088,-0.000466953,2.1132e-05,0,0,
12.87,1.56039,-3.14886,-0.00167312,-0.000724856,-0.00013467,-1.83265e-05,-0.00549498,0.128089,-0.000466951,2.12356e-05,0,0,
12.9,1.56034,-3.14888,-0.00167716,-0.000725406,-0.000134669,-1.83255e-05,-0.00550898,0.12809,-0.000466948,2.13395e-05,0,0,
12.93,1.56029,-3.1489,-0.0016812,-0.000725956,-0.000134667,-1.83247e-05,-0.00552299,0.12809,-0.000466945,2.14437e-05,0,0,
12.96,1.56024,-3.14892,-0.00168524,-0.000726505,-0.000134665,-1.8324e-05,-0.005537,0.128091,-0.000466942,2.15481e-05,0,0,
12.99,1.56018,-3.14894,-0.00168928,-0.000727055,-0.000134664,-1.83234e-05,-0.00555101,0.128092,-0.00046694,2.16528e-05,0,0,
13.02,1.56013,-3.14897,-0.00169332,-0.000727605,-0.000134662,-1.83229e-05,-0.00556502,0.128092,-0.000466937,2.17578e-05,0,0,
13.05,1.56008,-3.14899,-0.00169736,-0.000728154,-0.00013466,-1.83224e-05,-0.00557903,0.128093,-0.000466934,2.18631e-05,0,0,
13.08,1.56003,-3.14901,-0.0017014,-0.000728704,-0.000134659,-1.8322e-05,-0.00559303,0.128093,-0.000466931,2.19687e-05,0,0,
13.11,1.55998,-3.14903,-0.00170543,-0.000729254,-0.000134657,-1.83215e-05,-0.00560704,0.128094,-0.000466928,2.20745e-05,0,0,
13.14,1.55993,-3.14905,-0.00170947,-0.000729803,-0.000134655,-1.83211e-05,-0.00562105,0.128095,-0.000466925,2.21806e-05,0,0,
13.17,1.55988,-3.14907,-0.00171351,-0.000730353,-0.000134653,-1.83208e-05,-0.00563506,0.128095,-0.000466922,2.2287e-05,0,0,
13.2,1.55983,-3.1491,-0.00171755,-0.000730903,-0.000134652,-1.83204e-05,-0.00564906,0.128096,-0.000466919,2.23937e-05,0,0,
13.23,1.55978,-3.14912,-0.00172159,-0.000731452,-0.00013465,-1.832e-05,-0.00566307,0.128097,-0.000466916,2.25007e-05,0,0,
13.26,1.55972,-3.14914,-0.00172563,-0.000732002,-0.000134648,-1.83197e-05,-0.00567708,0.128097,-0.000466913,2.26079e-05,0,0,
13.29,1.55967,-3.14916,-0.00172967,-0.000732551,-0.000134646,-1.83193e-05,-0.00569109,0.128098,-0.00046691,2.27155e-05,0,0,
13.32,1.55962,-3.14918,-0.00173371,-0.000733101,-0.000134645,-1.8319e-05,-0.00570509,0.128099,-0.000466907,2.28233e-05,0,0,
13.35,1.55957,-3.14921,-0.00173775,-0.00073365,-0.000134643,-1.83187e-05,-0.0057191,0.1281,-0.000466904,2.29314e-05,0,0,
13.38,1.55952,-3.14923,-0.00174179,-0.0007342,-0.000134641,-1.83183e-05,-0.00573311,0.1281,-0.000466901,2.30398e-05,0,0,
13.41,1.55946,-3.14925,-0.00174583,-0.00073475,-0.000134639,-1.8318e-05,-0.00574712,0.128101,-0.000466898,2.31485e-05,0,0,
13.44,1.55941,-3.14927,-0.00174987,-0.000735299,-0.000134637,-1.83176e-05,-0.00576112,0.128102,-0.000466895,2.32574e-05,0,0,
13.47,1.55936,-3.14929,-0.00175391,-0.000735849,-0.000134636,-1.83173e-05,-0.00577513,0.128102,-0.000466891,2.33667e-05,0,0,
13.5,1.55931,-3.14932,-0.00175795,-0.000736398,-0.000134634,-1.83169e-05,-0.00578914,0.128103,-0.000466888,2.34762e-05,0,0,
13.53,1.55925,-3.14934,-0.00176199,-0.000736948,-0.000134632,-1.83166e-05,-0.00580314,0.128104,-0.000466885,2.3586e-05,0,0,
13.56,1.5592,-3.14936,-0.00176602,-0.000737497,-0.00013463,-1.83162e-05,-0.00581715,0.128104,-0.000466882,2.36961e-05,0,0,
13.59,1.55915,-3.14938,-0.00177006,-0.000738047,-0.000134628,-1.83159e-05,-0.00583116,0.128105,-0.000466879,2.38065e-05,0,0,
13.62,1.55909,-3.14941,-0.0017741,-0.000738596,-0.000134626,-1.83155e-05,-0.00584516,0.128106,-0.000466875,2.39172e-05,0,0,
13.65,1.55904,-3.14943,-0.00177814,-0.000739145,-0.000134624,-1.83152e-05,-0.00585917,0.128107,-0.000466872,2.40281e-05,0,0,
13.68,1.55899,-3.14945,-0.00178218,-0.000739695,-0.000134623,-1.83148e-05,-0.00587317,0.128107,-0.000466869,2.41394e-05,0,0,
13.71,1.55893,-3.14947,-0.00178622,-0.000740244,-0.000134621,-1.83145e-05,-0.00588718,0.128108,-0.000466865,2.42509e-05,0,0,
13.74,1.55888,-3.14949,-0.00179026,-0.000740794,-0.000134619,-1.83141e-05,-0.00590119,0.128109,-0.000466862,2.43627e-05,0,0,
13.77,1.55883,-3.14952,-0.00179429,-0.000741343,-0.000134617,-1.83137e-05,-0.00591519,0.128109,-0.000466859,2.44748e-05,0,0,
13.8,1.55877,-3.14954,-0.00179833,-0.000741893,-0.000134615,-1.83134e-05,-0.0059292,0.12811,-0.000466855,2.45872e-05,0,0,
13.83,1.55872,-3.14956,-0.00180237,-0.000742442,-0.000134613,-1.8313e-05,-0.0059432,0.128111,-0.000466852,2.46999e-05,0,0,
13.86,1.55867,-3.14958,-0.00180641,-0.000742991,-0.000134611,-1.83127e-05,-0.00595721,0.128112,-0.000466848,2.48128e-05,0,0,
13.89,1.55861,-3.14961,-0.00181045,-0.000743541,-0.000134609,-1.83123e-05,-0.00597121,0.128112,-0.000466845,2.49261e-05,0,0,
13.92,1.55856,-3.14963,-0.00181449,-0.00074409,-0.000134607,-1.83119e-05,-0.00598522,0.128113,-0.000466841,2.50396e-05,0,0,
13.95,1.5585,-3.14965,-0.00181852,-0.000744639,-0.000134605,-1.83115e-05,-0.00599922,0.128114,-0.000466838,2.51534e-05,0,0,
13.98,1.55845,-3.14967,-0.00182256,-0.000745189,-0.000134603,-1.83112e-05,-0.00601323,0.128115,-0.000466834,2.52675e-05,0,0,
14.01,1.55839,-3.14969,-0.0018266,-0.000745738,-0.000134601,-1.83108e-05,-0.00602723,0.128115,-0.000466831,2.53819e-05,0,0,
14.04,1.55834,-3.14972,-0.00183064,-0.000746287,-0.000134599,-1.83104e-05,-0.00604124,0.128116,-0.000466827,2.54966e-05,0,0,
14.07,1.55828,-3.14974,-0.00183468,-0.000746837,-0.000134597,-1.831e-05,-0.00605524,0.128117,-0.000466823,2.56116e-05,0,0,
14.1,1.55823,-3.14976,-0.00183871,-0.000747386,-0.000134595,-1.83097e-05,-0.00606925,0.128118,-0.00046682,2.57269e-05,0,0,
14.13,1.55817,-3.14978,-0.00184275,-0.000747935,-0.000134593,-1.83093e-05,-0.00608325,0.128119,-0.000466816,2.58424e-05,0,0,
14.16,1.55812,-3.14981,-0.00184679,-0.000748485,-0.00013459,-1.83089e-05,-0.00609726,0.128119,-0.000466812,2.59583e-05,0,0,
14.19,1.55806,-3.14983,-0.00185083,-0.000749034,-0.000134588,-1.83085e-05,-0.00611126,0.12812,-0.000466809,2.60744e-05,0,0,
14.22,1.55801,-3.14985,-0.00185487,-0.000749583,-0.000134586,-1.83081e-05,-0.00612527,0.128121,-0.000466805,2.61908e-05,0,0,
14.25,1.55795,-3.14987,-0.0018589,-0.000750132,-0.000134584,-1.83077e-05,-0.00613927,0.128122,-0.000466801,2.63075e-05,0,0,
14.28,1.5579,-3.1499,-0.00186294,-0.000750682,-0.000134582,-1.83073e-05,-0.00615327,0.128122,-0.000466798,2.64245e-05,0,0,
14.31,1.55784,-3.14992,-0.00186698,-0.000751231,-0.00013458,-1.83069e-05,-0.00616728,0.128123,-0.000466794,2.65418e-05,0,0,
14.34,1.55778,-3.14994,-0.00187101,-0.00075178,-0.000134578,-1.83065e-05,-0.00618128,0.128124,-0.00046679,2.66594e-05,0,0,
14.37,1.55773,-3.14996,-0.00187505,-0.000752329,-0.000134575,-1.83061e-05,-0.00619529,0.128125,-0.000466786,2.67773e-05,0,0,
14.4,1.55767,-3.14999,-0.00187909,-0.000752878,-0.000134573,-1.83057e-05,-0.00620929,0.128126,-0.000466782,2.68954e-05,0,0,
14.43,1.55762,-3.15001,-0.00188313,-0.000753427,-0.000134571,-1.83053e-05,-0.00622329,0.128126,-0.000466778,2.70139e-05,0,0,
14.46,1.55756,-3.15003,-0.00188716,-0.000753977,-0.000134569,-1.83049e-05,-0.0062373,0.128127,-0.000466774,2.71326e-05,0,0,
14.49,1.5575,-3.15005,-0.0018912,-0.000754526,-0.000134567,-1.83045e-05,-0.0062513,0.128128,-0.00046677,2.72517e-05,0,0,
14.52,1.55745,-3.15008,-0.00189524,-0.000755075,-0.000134564,-1.83041e-05,-0.0062653,0.128129,-0.000466766,2.7371e-05,0,0,
14.55,1.55739,-3.1501,-0.00189927,-0.000755624,-0.000134562,-1.83037e-05,-0.00627931,0.12813,-0.000466762,2.74906e-05,0,0,
14.58,1.55733,-3.15012,-0.00190331,-0.000756173,-0.00013456,-1.83033e-05,-0.00629331,0.128131,-0.000466758,2.76105e-05,0,0,
14.61,1.55727,-3.15015,-0.00190735,-0.000756722,-0.000134558,-1.83029e-05,-0.00630731,0.128131,-0.000466754,2.77307e-05,0,0,
14.64,1.55722,-3.15017,-0.00191138,-0.000757271,-0.000134555,-1.83025e-05,-0.00632131,0.128132,-0.00046675,2.78512e-05,0,0,
14.67,1.55716,-3.15019,-0.00191542,-0.00075782,-0.000134553,-1.8302e-05,-0.00633532,0.128133,-0.000466746,2.7972e-05,0,0,
14.7,1.5571,-3.15021,-0.00191946,-0.000758369,-0.000134551,-1.83016e-05,-0.00634932,0.128134,-0.000466742,2.80931e-05,0,0,
14.73,1.55705,-3.15024,-0.00192349,-0.000758918,-0.000134548,-1.83012e-05,-0.00636332,0.128135,-0.000466738,2.82145e-05,0,0,
14.76,1.55699,-3.15026,-0.00192753,-0.000759467,-0.000134546,-1.83008e-05,-0.00637732,0.128136,-0.000466734,2.83361e-05,0,0,
14.79,1.55693,-3.15028,-0.00193157,-0.000760016,-0.000134544,-1.83003e-05,-0.00639133,0.128136,-0.00046673,2.84581e-05,0,0,
14.82,1.55687,-3.1503,-0.0019356,-0.000760565,-0.000134541,-1.82999e-05,-0.00640533,0.128137,-0.000466725,2.85803e-05,0,0,
14.85,1.55681,-3.15033,-0.00193964,-0.000761114,-0.000134539,-1.82995e-05,-0.00641933,0.128138,-0.000466721,2.87029e-05,0,0,
14.88,1.55676,-3.15035,-0.00194368,-0.000761663,-0.000134537,-1.8299e-05,-0.00643333,0.128139,-0.000466717,2.88257e-05,0,0,
14.91,1.5567,-3.15037,-0.00194771,-0.000762212,-0.000134534,-1.82986e-05,-0.00644733,0.12814,-0.000466713,2.89488e-05,0,0,
14.94,1.55664,-3.1504,-0.00195175,-0.000762761,-0.000134532,-1.82982e-05,-0.00646133,0.128141,-0.000466708,2.90723e-05,0,0,
14.97,1.55658,-3.15042,-0.00195578,-0.00076331,-0.000134529,-1.82977e-05,-0.00647533,0.128142,-0.000466704,2.9196e-05,0,0,
15,1.55652,-3.15044,-0.00195982,-0.000763859,-0.000134527,-1.82973e-05,-0.00648934,0.128142,-0.000466699,2.932e-05,0,0,
15.03,1.55646,-3.15046,-0.00196385,-0.000764408,-0.000134524,-1.82968e-05,-0.00650334,0.128143,-0.000466695,2.94443e-05,0,0,
15.06,1.5564,-3.15049,-0.00196789,-0.000764957,-0.000134522,-1.82964e-05,-0.00651734,0.128144,-0.000466691,2.95689e-05,0,0,
15.09,1.55634,-3.15051,-0.00197193,-0.000765506,-0.00013452,-1.82959e-05,-0.00653134,0.128145,-0.000466686,2.96938e-05,0,0,
15.12,1.55629,-3.15053,-0.00197596,-0.000766055,-0.000134517,-1.82955e-05,-0.00654534,0.128146,-0.000466682,2.9819e-05,0,0,
15.15,1.55623,-3.15056,-0.00198,-0.000766603,-0.000134515,-1.8295e-05,-0.00655934,0.128147,-0.000466677,2.99445e-05,0,0,
15.18,1.55617,-3.15058,-0.00198403,-0.000767152,-0.000134512,-1.82946e-05,-0.00657334,0.128148,-0.000466673,3.00703e-05,0,0,
15.21,1.55611,-3.1506,-0.00198807,-0.000767701,-0.000134509,-1.82941e-05,-0.00658734,0.128149,-0.000466668,3.01964e-05,0,0,
15.24,1.55605,-3.15063,-0.0019921,-0.00076825,-0.000134507,-1.82937e-05,-0.00660134,0.12815,-0.000466663,3.03228e-05,0,0,
15.27,1.55599,-3.15065,-0.00199614,-0.000768799,-0.000134504,-1.82932e-05,-0.00661534,0.128151,-0.000466659,3.04495e-05,0,0,
15.3,1.55593,-3.15067,-0.00200017,-0.000769348,-0.000134502,-1.82927e-05,-0.00662934,0.128151,-0.000466654,3.05764e-05,0,0,
15.33,1.55587,-3.15069,-0.00200421,-0.000769896,-0.000134499,-1.82923e-05,-0.00664334,0.128152,-0.00046665,3.07037e-05,0,0,
15.36,1.55581,-3.15072,-0.00200824,-0.000770445,-0.000134497,-1.82918e-05,-0.00665734,0.128153,-0.000466645,3.08313e-05,0,0,
15.39,1.55575,-3.15074,-0.00201228,-0.000770994,-0.000134494,-1.82913e-05,-0.00667134,0.128154,-0.00046664,3.09591e-05,0,0,
15.42,1.55569,-3.15076,-0.00201631,-0.000771543,-0.000134491,-1.82908e-05,-0.00668534,0.128155,-0.000466635,3.10873e-05,0,0,
15.45,1.55563,-3.15079,-0.00202035,-0.000772091,-0.000134489,-1.82904e-05,-0.00669934,0.128156,-0.000466631,3.12158e-05,0,0,
15.48,1.55557,-3.15081,-0.00202438,-0.00077264,-0.000134486,-1.82899e-05,-0.00671333,0.128157,-0.000466626,3.13445e-05,0,0,
15.51,1.55551,-3.15083,-0.00202842,-0.000773189,-0.000134483,-1.82894e-05,-0.00672733,0.128158,-0.000466621,3.14736e-05,0,0,
15.54,1.55544,-3.15086,-0.00203245,-0.000773737,-0.000134481,-1.82889e-05,-0.00674133,0.128159,-0.000466616,3.16029e-05,0,0,
15.57,1.55538,-3.15088,-0.00203648,-0.000774286,-0.000134478,-1.82884e-05,-0.00675533,0.12816,-0.000466611,3.17326e-05,0,0,
15.6,1.55532,-3.1509,-0.00204052,-0.000774835,-0.000134475,-1.82879e-05,-0.00676933,0.128161,-0.000466606,3.18625e-05,0,0,
15.63,1.55526,-3.15093,-0.00204455,-0.000775383,-0.000134473,-1.82875e-05,-0.00678333,0.128162,-0.000466601,3.19928e-05,0,0,
15.66,1.5552,-3.15095,-0.00204859,-0.000775932,-0.00013447,-1.8287e-05,-0.00679732,0.128163,-0.000466596,3.21233e-05,0,0,
15.69,1.55514,-3.15097,-0.00205262,-0.00077648,-0.000134467,-1.82865e-05,-0.00681132,0.128164,-0.000466591,3.22542e-05,0,0,
15.72,1.55508,-3.151,-0.00205666,-0.000777029,-0.000134464,-1.8286e-05,-0.00682532,0.128165,-0.000466586,3.23853e-05,0,0,
15.75,1.55502,-3.15102,-0.00206069,-0.000777578,-0.000134462,-1.82855e-05,-0.00683932,0.128166,-0.000466581,3.25168e-05,0,0,
15.78,1.55495,-3.15104,-0.00206472,-0.000778126,-0.000134459,-1.8285e-05,-0.00685331,0.128167,-0.000466576,3.26485e-05,0,0,
15.81,1.55489,-3.15107,-0.00206876,-0.000778675,-0.000134456,-1.82845e-05,-0.00686731,0.128168,-0.000466571,3.27806e-05,0,0,
15.84,1.55483,-3.15109,-0.00207279,-0.000779223,-0.000134453,-1.8284e-05,-0.00688131,0.128169,-0.000466566,3.29129e-05,0,0,
15.87,1.55477,-3.15111,-0.00207682,-0.000779772,-0.00013445,-1.82835e-05,-0.00689531,0.12817,-0.00046656,3.30456e-05,0,0,
15.9,1.5547,-3.15114,-0.00208086,-0.00078032,-0.000134447,-1.82829e-05,-0.0069093,0.128171,-0.000466555,3.31785e-05,0,0,
15.93,1.55464,-3.15116,-0.00208489,-0.000780869,-0.000134445,-1.82824e-05,-0.0069233,0.128172,-0.00046655,3.33118e-05,0,0,
15.96,1.55458,-3.15118,-0.00208892,-0.000781417,-0.000134442,-1.82819e-05,-0.0069373,0.128173,-0.000466545,3.34453e-05,0,0,
15.99,1.55452,-3.15121,-0.00209296,-0.000781965,-0.000134439,-1.82814e-05,-0.00695129,0.128174,-0.000466539,3.35792e-05,0,0,
16.02,1.55445,-3.15123,-0.00209699,-0.000782514,-0.000134436,-1.82809e-05,-0.00696529,0.128175,-0.000466534,3.37133e-05,0,0,
16.05,1.55439,-3.15125,-0.00210102,-0.000783062,-0.000134433,-1.82804e-05,-0.00697928,0.128176,-0.000466529,3.38478e-05,0,0,
16.08,1.55433,-3.15128,-0.00210506,-0.000783611,-0.00013443,-1.82798e-05,-0.00699328,0.128177,-0.000466523,3.39825e-05,0,0,
16.11,1.55427,-3.1513,-0.00210909,-0.000784159,-0.000134427,-1.82793e-05,-0.00700728,0.128178,-0.000466518,3.41176e-05,0,0,
16.14,1.5542,-3.15132,-0.00211312,-0.000784707,-0.000134424,-1.82788e-05,-0.00702127,0.128179,-0.000466512,3.42529e-05,0,0,
16.17,1.55414,-3.15135,-0.00211715,-0.000785256,-0.000134421,-1.82782e-05,-0.00703527,0.12818,-0.000466507,3.43886e-05,0,0,
16.2,1.55408,-3.15137,-0.00212119,-0.000785804,-0.000134418,-1.82777e-05,-0.00704926,0.128181,-0.000466501,3.45245e-05,0,0,
16.23,1.55401,-3.15139,-0.00212522,-0.000786352,-0.000134415,-1.82772e-05,-0.00706326,0.128182,-0.000466496,3.46608e-05,0,0,
16.26,1.55395,-3.15142,-0.00212925,-0.000786901,-0.000134412,-1.82766e-05,-0.00707725,0.128183,-0.00046649,3.47974e-05,0,0,
16.29,1.55388,-3.15144,-0.00213328,-0.000787449,-0.000134409,-1.82761e-05,-0.00709125,0.128184,-0.000466485,3.49342e-05,0,0,
16.32,1.55382,-3.15147,-0.00213732,-0.000787997,-0.000134406,-1.82755e-05,-0.00710524,0.128185,-0.000466479,3.50714e-05,0,0,
16.35,1.55376,-3.15149,-0.00214135,-0.000788546,-0.000134403,-1.8275e-05,-0.00711923,0.128186,-0.000466473,3.52089e-05,0,0,
16.38,1.55369,-3.15151,-0.00214538,-0.000789094,-0.0001344,-1.82744e-05,-0.00713323,0.128187,-0.000466467,3.53467e-05,0,0,
16.41,1.55363,-3.15154,-0.00214941,-0.000789642,-0.000134397,-1.82739e-05,-0.00714722,0.128188,-0.000466462,3.54848e-05,0,0,
