Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
4.86,1.55373,0.0780308,-0.200482,1.64834,-0.0989861,0.329059,1.67218,0.254477,0.303602,1.65092,0.327939,0.0658763,1.46311,0.435826,-0.22169,
4.89,1.55373,0.0780323,-0.20047,1.64862,-0.0991748,0.329029,1.67215,0.254493,0.303583,1.65089,0.32799,0.0658304,1.46242,0.435514,-0.222504,
4.92,1.55373,0.0780293,-0.200467,1.64873,-0.0991935,0.328989,1.67215,0.254505,0.303581,1.65087,0.328004,0.0658049,1.4617,0.435522,-0.222151,
4.95,1.55375,0.0780427,-0.200456,1.64921,-0.0992751,0.328997,1.6721,0.25455,0.303538,1.65096,0.328119,0.0657845,1.46246,0.436158,-0.222937,
4.98,1.55378,0.0780572,-0.200442,1.64935,-0.0992674,0.329008,1.67207,0.254549,0.303536,1.65096,0.328174,0.0657666,1.4628,0.436736,-0.222112,
5.01,1.5538,0.0780682,-0.200454,1.64942,-0.0992542,0.328904,1.67205,0.254554,0.303521,1.65092,0.328251,0.0657921,1.4622,0.436864,-0.220594,
5.04,1.5538,0.0780771,-0.200455,1.64965,-0.0992785,0.328895,1.67188,0.254573,0.303495,1.65097,0.328377,0.0658529,1.46211,0.437186,-0.2212,
5.07,1.55385,0.078093,-0.20047,1.64974,-0.0992774,0.328875,1.6718,0.254607,0.303483,1.65102,0.328437,0.0659699,1.46296,0.437997,-0.217973,
5.1,1.55397,0.0781519,-0.200465,1.65012,-0.0992459,0.328866,1.67176,0.254628,0.303494,1.6512,0.328533,0.0662392,1.46218,0.438405,-0.218986,
5.13,1.55402,0.0781646,-0.200477,1.65019,-0.0991928,0.328849,1.6717,0.254638,0.303463,1.65123,0.328587,0.0662696,1.46211,0.439032,-0.21788,
5.16,1.55403,0.0781843,-0.200456,1.65035,-0.099291,0.328901,1.67167,0.25469,0.303479,1.65127,0.328682,0.0663961,1.4616,0.438455,-0.21581,
5.19,1.55411,0.0782406,-0.200483,1.65048,-0.0992624,0.328858,1.67154,0.254764,0.303438,1.65142,0.329055,0.0665956,1.4629,0.440251,-0.215616,
5.22,1.55417,0.0782685,-0.200506,1.65052,-0.0992517,0.328861,1.6715,0.254773,0.30343,1.65153,0.329242,0.0667105,1.46394,0.440321,-0.215832,
5.25,1.55435,0.0783046,-0.200496,1.65073,-0.0992267,0.328832,1.6715,0.254775,0.303444,1.65183,0.32944,0.0668627,1.46419,0.440631,-0.213954,
5.28,1.55455,0.0783969,-0.200537,1.65102,-0.0993094,0.328879,1.67137,0.254799,0.303454,1.65243,0.329729,0.0675512,1.46042,0.441858,-0.218308,
5.31,1.5547,0.0784537,-0.200526,1.65117,-0.0993131,0.328896,1.67136,0.254798,0.30346,1.65259,0.329825,0.0676311,1.46263,0.441766,-0.21508,
5.34,1.55478,0.0785156,-0.200544,1.65123,-0.0993281,0.328906,1.67131,0.254833,0.303433,1.65268,0.329949,0.0677806,1.46267,0.441753,-0.215671,
5.37,1.55492,0.078557,-0.200539,1.65136,-0.0992941,0.328921,1.67133,0.254862,0.303463,1.65312,0.330031,0.0680963,1.46432,0.440507,-0.21581,
5.4,1.55513,0.0786365,-0.200574,1.65149,-0.0993053,0.328854,1.6714,0.254902,0.303482,1.65321,0.330086,0.06806,1.46528,0.440282,-0.215546,
5.43,1.55523,0.0786933,-0.200559,1.65171,-0.0992228,0.328859,1.67141,0.25494,0.303503,1.65338,0.330191,0.068052,1.46563,0.439822,-0.216604,
5.46,1.55545,0.0787952,-0.200588,1.65191,-0.0991914,0.32878,1.67147,0.254964,0.303483,1.65356,0.330336,0.0679459,1.46708,0.440315,-0.217035,
5.49,1.55554,0.0788455,-0.200612,1.65199,-0.0991938,0.328746,1.67148,0.255023,0.303473,1.6536,0.330356,0.0679417,1.46247,0.44064,-0.219647,
5.52,1.55564,0.078899,-0.200647,1.65206,-0.0991909,0.328701,1.67162,0.255099,0.30347,1.65367,0.330443,0.0678514,1.46279,0.44103,-0.218311,
5.55,1.55583,0.0789893,-0.200634,1.65234,-0.0991429,0.328661,1.67185,0.255211,0.303467,1.65381,0.330477,0.0679798,1.46471,0.44,-0.217708,
5.58,1.55595,0.0790396,-0.200622,1.65257,-0.0991063,0.328626,1.67195,0.25519,0.303499,1.65391,0.330488,0.06795,1.4643,0.440156,-0.220451,
5.61,1.55622,0.0791703,-0.200602,1.65321,-0.0990395,0.328514,1.67229,0.255278,0.303461,1.65402,0.330491,0.0679563,1.46557,0.439709,-0.217517,
5.64,1.55643,0.0792252,-0.200571,1.65381,-0.0991241,0.328473,1.67255,0.255341,0.303458,1.65419,0.33049,0.0679995,1.46664,0.439593,-0.218384,
5.67,1.55646,0.0792465,-0.200573,1.65391,-0.0991206,0.328378,1.67267,0.255388,0.303443,1.65426,0.330519,0.0679773,1.46551,0.439155,-0.21792,
5.7,1.55661,0.0792862,-0.20054,1.65436,-0.099144,0.328428,1.67278,0.255414,0.303377,1.65454,0.330497,0.06808,1.46744,0.439389,-0.218177,
5.73,1.55667,0.0793019,-0.200534,1.65443,-0.0990906,0.328358,1.67298,0.255419,0.303395,1.65458,0.330531,0.0680685,1.46477,0.439429,-0.221671,
5.76,1.55677,0.0793196,-0.20055,1.65455,-0.0990657,0.328295,1.67306,0.255444,0.303364,1.65463,0.330537,0.0680401,1.46625,0.438824,-0.221497,
5.79,1.55682,0.0793298,-0.200567,1.6546,-0.0991132,0.328221,1.67335,0.255477,0.303368,1.65468,0.330535,0.0679748,1.46624,0.438311,-0.22313,
5.82,1.55699,0.0793431,-0.200636,1.65473,-0.0990855,0.328164,1.67354,0.255432,0.303269,1.65483,0.330438,0.0679683,1.46726,0.437411,-0.22219,
5.85,1.55704,0.0793466,-0.200621,1.65506,-0.0989546,0.32814,1.67378,0.255508,0.303225,1.65495,0.330342,0.0679175,1.46664,0.437056,-0.221328,
5.88,1.55715,0.0793584,-0.200622,1.65533,-0.099009,0.328084,1.67397,0.255555,0.303205,1.65498,0.330307,0.0678938,1.46738,0.437348,-0.222148,
5.91,1.55725,0.0793709,-0.20067,1.65545,-0.0989716,0.328034,1.67401,0.255513,0.303168,1.65507,0.330281,0.0678481,1.46724,0.437529,-0.222312,
5.94,1.55729,0.0793758,-0.200693,1.65556,-0.0989196,0.32804,1.67404,0.255508,0.303082,1.65514,0.330269,0.0678735,1.46651,0.437843,-0.222382,
5.97,1.55734,0.0793963,-0.200686,1.65561,-0.0989518,0.327971,1.67406,0.255501,0.303079,1.6552,0.330268,0.0678712,1.46605,0.43823,-0.222892,
6,1.55736,0.0794047,-0.200693,1.65573,-0.0988996,0.327865,1.67413,0.255496,0.303063,1.65522,0.330268,0.0678786,1.46585,0.438709,-0.222415,
6.03,1.55747,0.0794265,-0.200706,1.65602,-0.0987357,0.327762,1.67425,0.255502,0.303035,1.65543,0.330282,0.067983,1.46566,0.439103,-0.221226,
6.06,1.55753,0.079429,-0.200704,1.65612,-0.0985861,0.327755,1.67442,0.255595,0.302979,1.65544,0.330313,0.0679818,1.4655,0.43951,-0.220853,
6.09,1.55756,0.0794495,-0.20071,1.65619,-0.0985441,0.327707,1.67456,0.255704,0.30299,1.65546,0.330358,0.067925,1.46477,0.438838,-0.220685,
6.12,1.55759,0.0794588,-0.200723,1.65621,-0.0985063,0.327648,1.67467,0.255743,0.302998,1.65552,0.330412,0.0679204,1.46447,0.439306,-0.222045,
6.15,1.55759,0.0794624,-0.200722,1.65627,-0.0984865,0.327583,1.67473,0.255836,0.302945,1.6555,0.33045,0.0679137,1.46417,0.439232,-0.221175,
6.18,1.55761,0.0794758,-0.200731,1.65629,-0.0984025,0.32753,1.67477,0.255888,0.302944,1.65551,0.330453,0.0679111,1.46437,0.439016,-0.221352,
6.21,1.55763,0.0794957,-0.200715,1.65635,-0.0983298,0.327535,1.67483,0.256023,0.302955,1.65557,0.330537,0.067877,1.46559,0.438819,-0.220485,
6.24,1.55763,0.0795069,-0.200713,1.65636,-0.0983308,0.327539,1.67487,0.256085,0.302963,1.65558,0.330567,0.0678865,1.46497,0.439192,-0.221157,
6.27,1.55765,0.079522,-0.200704,1.6564,-0.0982964,0.32756,1.67493,0.256217,0.30292,1.65559,0.330583,0.0678639,1.46595,0.438876,-0.21916,
6.3,1.55773,0.0795915,-0.200695,1.65648,-0.0982657,0.32754,1.67508,0.256434,0.302805,1.65569,0.330695,0.0678302,1.4671,0.439916,-0.218631,
6.33,1.55776,0.0796174,-0.200714,1.65653,-0.0982824,0.327471,1.67507,0.256488,0.302784,1.65575,0.330766,0.0677718,1.46657,0.439387,-0.217405,
6.36,1.55787,0.079677,-0.200768,1.65666,-0.0981706,0.327452,1.67511,0.256537,0.302715,1.65578,0.330786,0.0677586,1.46756,0.439936,-0.216881,
6.39,1.55797,0.0797323,-0.200815,1.65666,-0.0980527,0.327412,1.67513,0.256594,0.302713,1.65585,0.330901,0.0676396,1.46774,0.440118,-0.217675,
6.42,1.55808,0.0797923,-0.200811,1.65676,-0.097992,0.327423,1.67523,0.256718,0.302666,1.65594,0.330927,0.0676082,1.46696,0.440334,-0.217937,
6.45,1.55826,0.079842,-0.200851,1.65686,-0.0979461,0.327471,1.67539,0.256819,0.302648,1.65618,0.331085,0.0673871,1.46782,0.440312,-0.217756,
6.48,1.55833,0.0798635,-0.200837,1.65702,-0.0979183,0.32751,1.67583,0.25705,0.302671,1.65638,0.331241,0.0672851,1.46717,0.440095,-0.217191,
6.51,1.55847,0.0799191,-0.200844,1.65708,-0.0979116,0.327497,1.67586,0.257093,0.302644,1.65653,0.331348,0.0672441,1.46793,0.441373,-0.217989,
6.54,1.55851,0.0799296,-0.200843,1.65724,-0.0978169,0.327505,1.67596,0.257159,0.302593,1.65679,0.331515,0.0671946,1.46734,0.440904,-0.217212,
6.57,1.55901,0.0799997,-0.200791,1.65755,-0.0976451,0.327651,1.67639,0.25744,0.302652,1.65749,0.331836,0.0668814,1.4672,0.442509,-0.22079,
6.6,1.55909,0.0800451,-0.200825,1.6576,-0.0975818,0.327619,1.67651,0.257468,0.302664,1.65773,0.331915,0.0668761,1.4662,0.442755,-0.220434,
6.63,1.55923,0.0800723,-0.200869,1.65765,-0.0975206,0.327567,1.67662,0.257508,0.302688,1.65792,0.331934,0.0668235,1.46667,0.442574,-0.219049,
6.66,1.55945,0.0801016,-0.200858,1.65784,-0.0975937,0.327554,1.677,0.257679,0.302706,1.65814,0.332103,0.066771,1.46727,0.442785,-0.221322,
6.69,1.55965,0.0801373,-0.200862,1.65814,-0.0974872,0.327579,1.67732,0.257845,0.302699,1.65844,0.332215,0.0666552,1.46749,0.442369,-0.221449,
6.72,1.55996,0.0802301,-0.200881,1.65853,-0.0973112,0.327489,1.67768,0.257977,0.302657,1.6592,0.332337,0.0667709,1.46691,0.442217,-0.219565,
6.75,1.56015,0.0802212,-0.200884,1.65886,-0.0973337,0.327499,1.67789,0.258055,0.302604,1.65946,0.332364,0.0667371,1.46771,0.441597,-0.221043,
6.78,1.56029,0.0802418,-0.200913,1.65903,-0.0973026,0.327413,1.6781,0.258134,0.30246,1.65968,0.332386,0.0667249,1.46794,0.442414,-0.220889,
6.81,1.5605,0.0802258,-0.200944,1.65929,-0.0973422,0.327353,1.67833,0.258308,0.302214,1.6599,0.332409,0.0665968,1.46856,0.442866,-0.22007,
6.84,1.56065,0.0802102,-0.201007,1.65953,-0.0972729,0.327262,1.67849,0.258305,0.30208,1.6602,0.332471,0.0665933,1.4703,0.44128,-0.218524,
6.87,1.56088,0.0802554,-0.201072,1.66033,-0.0971864,0.327013,1.67909,0.258436,0.301786,1.66074,0.332529,0.0667261,1.4717,0.440744,-0.218528,
6.9,1.56096,0.0802862,-0.201096,1.6606,-0.0969897,0.326979,1.67925,0.25844,0.3017,1.66106,0.332502,0.0667777,1.469,0.440924,-0.22244,
6.93,1.56113,0.0803081,-0.201149,1.66094,-0.096854,0.326879,1.67967,0.258531,0.301545,1.66121,0.332513,0.0667336,1.47053,0.440173,-0.220536,
6.96,1.56118,0.0803367,-0.201189,1.66112,-0.0967827,0.326738,1.67972,0.25853,0.301478,1.66127,0.332529,0.0666991,1.4691,0.439931,-0.222203,
6.99,1.5613,0.0803737,-0.201244,1.66165,-0.0965935,0.326586,1.68013,0.258595,0.301206,1.66128,0.332501,0.0664013,1.46939,0.439156,-0.222792,
7.02,1.56133,0.0803808,-0.201252,1.662,-0.0964042,0.326495,1.68029,0.258659,0.301122,1.66129,0.332484,0.0663607,1.4696,0.439404,-0.223762,
7.05,1.56138,0.0804048,-0.201298,1.66244,-0.0964265,0.326305,1.68037,0.258658,0.301001,1.66131,0.332493,0.0662895,1.46859,0.439772,-0.225103,
7.08,1.56139,0.0804065,-0.201304,1.66264,-0.0963993,0.326258,1.68065,0.25872,0.300771,1.66133,0.332457,0.0662423,1.4689,0.438791,-0.223133,
7.11,1.5614,0.0804076,-0.201318,1.663,-0.096463,0.326002,1.68076,0.25871,0.3007,1.6613,0.332421,0.0661272,1.46756,0.438912,-0.223454,
7.14,1.56141,0.080405,-0.201326,1.66328,-0.0964959,0.32587,1.68095,0.258737,0.30061,1.66133,0.332395,0.065974,1.46798,0.439218,-0.224283,
7.17,1.56142,0.0804102,-0.201349,1.66339,-0.0965028,0.325818,1.68125,0.258687,0.300485,1.66135,0.332375,0.0658728,1.46787,0.438697,-0.224243,
7.2,1.56149,0.0804377,-0.20144,1.66372,-0.0963132,0.325677,1.68166,0.258616,0.3002,1.66146,0.33231,0.0655224,1.46887,0.438495,-0.224089,
7.23,1.5615,0.080446,-0.201477,1.66381,-0.0962744,0.325612,1.68174,0.25855,0.29999,1.66148,0.332246,0.0654273,1.4691,0.437794,-0.224667,
7.26,1.56159,0.080468,-0.201508,1.66412,-0.0964265,0.325522,1.68224,0.258543,0.299844,1.66161,0.332199,0.0653219,1.47023,0.438283,-0.22394,
7.29,1.56168,0.0805073,-0.201545,1.66425,-0.0964077,0.325472,1.68238,0.258534,0.299773,1.66186,0.3321,0.065153,1.47047,0.438878,-0.224635,
7.32,1.56186,0.0805507,-0.201659,1.66482,-0.0963795,0.325243,1.68296,0.258455,0.29955,1.66224,0.331999,0.0649024,1.47115,0.439436,-0.225072,
7.35,1.56192,0.0805742,-0.201699,1.66502,-0.0964176,0.325038,1.68325,0.258418,0.299453,1.66229,0.331971,0.0648833,1.47124,0.439487,-0.22524,
7.38,1.56201,0.0805913,-0.201762,1.66545,-0.0964135,0.324871,1.68342,0.258321,0.299326,1.66257,0.331928,0.0647102,1.47243,0.43985,-0.224612,
7.41,1.56214,0.0805692,-0.201798,1.66578,-0.0964102,0.324757,1.68378,0.25839,0.299258,1.66277,0.331913,0.0646442,1.47297,0.440041,-0.225229,
7.44,1.5623,0.0806028,-0.201863,1.66625,-0.0963878,0.324585,1.68427,0.258437,0.299137,1.66327,0.331865,0.0645277,1.4732,0.439814,-0.225147,
7.47,1.56263,0.0807453,-0.201998,1.66694,-0.096453,0.324304,1.68476,0.258462,0.299109,1.66369,0.331908,0.0641957,1.47428,0.439616,-0.224187,
7.5,1.56282,0.0807943,-0.202094,1.6672,-0.0963473,0.324302,1.68486,0.258464,0.299016,1.66388,0.33191,0.0641269,1.472,0.439818,-0.224497,
7.53,1.56301,0.0808716,-0.202147,1.66744,-0.0962429,0.324227,1.68515,0.258513,0.298979,1.66407,0.331946,0.0639901,1.47377,0.440314,-0.224147,
7.56,1.5631,0.0808843,-0.202159,1.66794,-0.0962876,0.324128,1.68541,0.258616,0.298908,1.66416,0.332045,0.063902,1.47237,0.439924,-0.222124,
7.59,1.5634,0.0810038,-0.202193,1.66835,-0.0962084,0.324071,1.686,0.258873,0.298778,1.66442,0.332111,0.063834,1.4732,0.441088,-0.224886,
7.62,1.56364,0.0810998,-0.20226,1.66888,-0.0960453,0.324011,1.68629,0.258991,0.298719,1.6648,0.332252,0.0638337,1.47238,0.441207,-0.223054,
7.65,1.56403,0.0812903,-0.202344,1.66922,-0.09585,0.323987,1.68693,0.259345,0.298501,1.66579,0.33269,0.0640103,1.47275,0.442204,-0.223763,
7.68,1.56436,0.081428,-0.202369,1.66976,-0.0957645,0.324068,1.68722,0.259489,0.298462,1.66651,0.332965,0.0639606,1.47332,0.441423,-0.222337,
7.71,1.56462,0.0815822,-0.20243,1.67007,-0.0956067,0.323956,1.68762,0.259639,0.298421,1.66687,0.333116,0.0639627,1.47451,0.442024,-0.222119,
7.74,1.56489,0.0817503,-0.202437,1.67029,-0.0955685,0.323959,1.68818,0.25995,0.298289,1.66753,0.333267,0.0640014,1.47296,0.442139,-0.22279,
7.77,1.56518,0.081856,-0.202431,1.67063,-0.0956679,0.323962,1.68843,0.260053,0.298287,1.66792,0.333498,0.0638852,1.4737,0.442903,-0.221904,
7.8,1.56552,0.0820095,-0.202478,1.67112,-0.0954527,0.323887,1.68879,0.260215,0.298285,1.6682,0.333589,0.0639465,1.4753,0.443258,-0.222222,
7.83,1.56589,0.0822083,-0.202592,1.67146,-0.0950015,0.323708,1.6892,0.260504,0.298103,1.66902,0.334119,0.0638396,1.47572,0.444058,-0.219412,
7.86,1.56606,0.0822574,-0.202666,1.67159,-0.0948039,0.323659,1.68938,0.260677,0.297987,1.66935,0.334378,0.0637132,1.47584,0.444122,-0.22009,
7.89,1.5663,0.082261,-0.202725,1.67179,-0.0946583,0.32363,1.68976,0.260835,0.297848,1.66992,0.334603,0.0636493,1.47648,0.444622,-0.218813,
7.92,1.5666,0.0823244,-0.202739,1.6722,-0.0947219,0.323663,1.68996,0.260943,0.297735,1.67023,0.334803,0.0635638,1.47688,0.444023,-0.218923,
7.95,1.5668,0.0824027,-0.202815,1.67232,-0.0946289,0.323654,1.69011,0.261029,0.297691,1.67035,0.334833,0.0635905,1.47412,0.44466,-0.222833,
7.98,1.56705,0.0824663,-0.202889,1.67264,-0.0944202,0.32361,1.69048,0.261179,0.297612,1.67089,0.335003,0.063503,1.47515,0.443873,-0.222106,
8.01,1.56731,0.0825481,-0.202957,1.67287,-0.0941712,0.323494,1.69082,0.261302,0.29758,1.67117,0.334995,0.0633787,1.47675,0.443189,-0.223901,
8.04,1.56742,0.0826124,-0.20302,1.67301,-0.0938255,0.323288,1.69098,0.261382,0.297545,1.67125,0.335019,0.0632192,1.47638,0.443234,-0.225303,
8.07,1.56767,0.0826967,-0.203079,1.67348,-0.0934801,0.323115,1.69111,0.261407,0.29753,1.67133,0.335083,0.0630924,1.47807,0.44292,-0.22608,
8.1,1.56772,0.0826612,-0.203132,1.6736,-0.0933567,0.323013,1.69116,0.261421,0.297513,1.67134,0.335133,0.0629943,1.47835,0.442197,-0.224108,
8.13,1.56781,0.0826991,-0.203164,1.67379,-0.093209,0.322958,1.69129,0.261504,0.29747,1.67135,0.335112,0.0628892,1.47768,0.442109,-0.225564,
8.16,1.56793,0.0827359,-0.203231,1.67395,-0.0931169,0.322913,1.69154,0.261609,0.297336,1.67143,0.335133,0.06266,1.47885,0.441694,-0.223839,
8.19,1.56801,0.0827791,-0.203268,1.6742,-0.0930182,0.322822,1.69204,0.261763,0.297325,1.6715,0.335074,0.0624965,1.4777,0.441678,-0.224129,
8.22,1.56822,0.0828631,-0.203337,1.67478,-0.0927876,0.322549,1.69269,0.261988,0.297067,1.67181,0.335125,0.0619823,1.47778,0.441345,-0.225574,
8.25,1.5683,0.0828944,-0.203364,1.6752,-0.0927074,0.322446,1.69299,0.262037,0.296981,1.67203,0.335085,0.0617061,1.47885,0.441435,-0.226207,
8.28,1.56847,0.08296,-0.20338,1.67557,-0.0925758,0.322333,1.69359,0.262155,0.297007,1.67219,0.335057,0.0615732,1.47877,0.441069,-0.226886,
8.31,1.56858,0.0830142,-0.203426,1.67575,-0.0925543,0.322209,1.69429,0.26233,0.29688,1.67233,0.335019,0.0614753,1.47908,0.440726,-0.225506,
8.34,1.56871,0.0830621,-0.20342,1.67618,-0.092555,0.322037,1.69464,0.262373,0.296824,1.67245,0.334927,0.0614187,1.48002,0.440292,-0.226901,
8.37,1.56883,0.0831146,-0.203492,1.67651,-0.0923808,0.321876,1.69507,0.262406,0.29672,1.67277,0.334709,0.0613266,1.4791,0.439676,-0.225636,
8.4,1.56895,0.0831001,-0.203517,1.6767,-0.0922865,0.321778,1.69546,0.262401,0.296607,1.67295,0.334622,0.0612339,1.48028,0.439689,-0.226299,
8.43,1.56904,0.0831147,-0.203548,1.67684,-0.0923333,0.321746,1.69565,0.262366,0.296551,1.6731,0.334537,0.0612356,1.47924,0.439127,-0.226682,
8.46,1.56917,0.0831444,-0.203592,1.67701,-0.0923024,0.321591,1.69593,0.262345,0.296506,1.67322,0.334505,0.0612102,1.48029,0.439749,-0.226404,
8.49,1.56928,0.0831776,-0.203605,1.67714,-0.0923029,0.321479,1.69633,0.262344,0.296433,1.67334,0.334448,0.0611858,1.4796,0.439506,-0.226692,
8.52,1.56935,0.0831941,-0.203638,1.67727,-0.0923585,0.321374,1.69637,0.262297,0.296396,1.67345,0.334392,0.061118,1.47933,0.440439,-0.226955,
8.55,1.5696,0.0831994,-0.20367,1.67776,-0.0924832,0.321342,1.69672,0.262243,0.296375,1.67412,0.334143,0.0608602,1.48012,0.439225,-0.227525,
8.58,1.56969,0.0831946,-0.20367,1.67802,-0.0925398,0.321274,1.69687,0.262249,0.296352,1.67424,0.334075,0.0608278,1.48028,0.439605,-0.22706,
8.61,1.56991,0.083177,-0.203698,1.67816,-0.0926467,0.321191,1.69713,0.262274,0.296267,1.67436,0.334028,0.0607777,1.48215,0.439849,-0.227011,
8.64,1.56999,0.0831471,-0.203736,1.67826,-0.0926965,0.32114,1.69724,0.262253,0.29624,1.6744,0.333995,0.0607319,1.48022,0.439708,-0.227414,
8.67,1.57026,0.0831082,-0.203765,1.67887,-0.0927351,0.321068,1.69736,0.26222,0.296209,1.67463,0.333916,0.0606865,1.48044,0.43923,-0.228131,
8.7,1.57039,0.0830921,-0.203767,1.67899,-0.0927543,0.321049,1.69745,0.262225,0.296209,1.6747,0.333905,0.0606543,1.47985,0.43943,-0.227378,
8.73,1.57046,0.0830704,-0.20378,1.67911,-0.0928186,0.321096,1.69747,0.262215,0.29619,1.67477,0.333875,0.0606415,1.47855,0.43967,-0.227296,
8.76,1.57049,0.0830733,-0.203795,1.67914,-0.0928318,0.321105,1.69747,0.262217,0.296186,1.67484,0.333846,0.0606739,1.47812,0.4404,-0.225948,
8.79,1.57056,0.0830554,-0.203781,1.67918,-0.0928412,0.32114,1.69749,0.262219,0.296191,1.67485,0.333839,0.0606691,1.47806,0.441456,-0.225745,
8.82,1.57066,0.0830264,-0.203797,1.67918,-0.0929413,0.321191,1.69749,0.26222,0.296204,1.67492,0.333807,0.0606819,1.47775,0.441184,-0.225434,
8.85,1.57076,0.0829534,-0.203814,1.67919,-0.0930281,0.321212,1.69746,0.262194,0.296181,1.67493,0.333804,0.0606986,1.47698,0.440904,-0.226236,
8.88,1.5708,0.0829283,-0.203821,1.67922,-0.0930427,0.321242,1.69743,0.262154,0.296219,1.67495,0.333818,0.0606781,1.47729,0.44157,-0.225907,
8.91,1.57086,0.0829085,-0.203837,1.67919,-0.0930929,0.321241,1.69726,0.262122,0.29622,1.67494,0.333808,0.060676,1.47618,0.441038,-0.225848,
8.94,1.57101,0.0828743,-0.203828,1.67919,-0.0930921,0.321245,1.69723,0.262094,0.296276,1.67495,0.333814,0.0606677,1.4778,0.441721,-0.22599,
8.97,1.57105,0.0828341,-0.203818,1.6792,-0.0933252,0.32141,1.69705,0.261979,0.296323,1.6749,0.333817,0.0607081,1.47574,0.441265,-0.22536,
9,1.57116,0.0827184,-0.203815,1.6791,-0.0935241,0.321528,1.69638,0.261621,0.296454,1.67483,0.333808,0.0607079,1.47609,0.440738,-0.221934,
9.03,1.57119,0.0826634,-0.203819,1.67902,-0.0935499,0.321595,1.6962,0.261542,0.296472,1.67478,0.333775,0.0607444,1.47513,0.440646,-0.222405,
9.06,1.57123,0.0825915,-0.203831,1.67882,-0.0937124,0.321717,1.69606,0.261504,0.296487,1.67455,0.333732,0.0608556,1.47494,0.440712,-0.222279,
9.09,1.57131,0.0824922,-0.203823,1.67885,-0.0939664,0.321751,1.696,0.261459,0.296507,1.67455,0.333745,0.0609032,1.4762,0.441412,-0.221058,
9.12,1.57132,0.0824724,-0.203818,1.67876,-0.0941099,0.321824,1.69585,0.26136,0.296569,1.67437,0.333694,0.0609396,1.47449,0.440741,-0.221893,
9.15,1.57132,0.0824515,-0.20381,1.67873,-0.0943254,0.321833,1.69579,0.261302,0.296634,1.6742,0.333616,0.06095,1.47417,0.440161,-0.223274,
9.18,1.57136,0.0824047,-0.203816,1.67867,-0.0944073,0.321804,1.69566,0.261203,0.296685,1.67405,0.333591,0.0608939,1.47435,0.438752,-0.225265,
9.21,1.57138,0.0823215,-0.203833,1.67849,-0.0945687,0.321853,1.69562,0.261134,0.296719,1.67394,0.333416,0.0610829,1.47488,0.438649,-0.22362,
9.24,1.57138,0.0822899,-0.203838,1.67848,-0.0946147,0.321856,1.69562,0.261122,0.296742,1.67387,0.333314,0.0611307,1.47715,0.438528,-0.223782,
9.27,1.57139,0.0822763,-0.203833,1.67845,-0.0946355,0.321883,1.69562,0.261119,0.296748,1.67386,0.333229,0.0611856,1.47704,0.438313,-0.223971,
9.3,1.57135,0.0822133,-0.203818,1.67838,-0.0946884,0.321932,1.69562,0.261117,0.296746,1.67375,0.333176,0.0611896,1.47617,0.438233,-0.225396,
9.33,1.57139,0.0821569,-0.203808,1.67844,-0.0948501,0.322064,1.69565,0.261064,0.296754,1.67378,0.333109,0.0611889,1.47769,0.438184,-0.225665,
9.36,1.57135,0.082122,-0.203815,1.67823,-0.0949091,0.32199,1.6956,0.260975,0.296765,1.67365,0.333025,0.0612683,1.47695,0.437757,-0.224814,
9.39,1.57124,0.0819541,-0.203816,1.67805,-0.0950612,0.321969,1.6955,0.260767,0.296817,1.67344,0.332844,0.0613276,1.47717,0.436863,-0.22546,
9.42,1.57122,0.0819422,-0.203824,1.67798,-0.0950715,0.321901,1.69546,0.260696,0.296857,1.67323,0.3327,0.0612033,1.47802,0.436845,-0.225975,
9.45,1.57119,0.0818908,-0.203842,1.67769,-0.0949724,0.321786,1.69536,0.260617,0.296864,1.67307,0.332624,0.0611607,1.4764,0.435706,-0.22666,
9.48,1.57111,0.0818277,-0.203835,1.67765,-0.0950088,0.321792,1.69534,0.26061,0.296842,1.67289,0.332426,0.0611065,1.47642,0.435696,-0.226078,
9.51,1.57105,0.0817737,-0.203808,1.67761,-0.0950156,0.321822,1.69537,0.260609,0.296859,1.67274,0.332277,0.0610406,1.47571,0.434656,-0.226655,
9.54,1.57084,0.0816276,-0.203801,1.67744,-0.0950525,0.321878,1.69521,0.260471,0.296873,1.67215,0.331898,0.0608489,1.47471,0.433851,-0.226517,
9.57,1.57068,0.081505,-0.203758,1.67733,-0.0951215,0.321936,1.69514,0.260424,0.296899,1.67167,0.331688,0.0605953,1.47452,0.433269,-0.22681,
9.6,1.57061,0.0814675,-0.203737,1.67729,-0.0952078,0.321938,1.69512,0.260385,0.296902,1.67154,0.331555,0.0604787,1.47436,0.433519,-0.227359,
9.63,1.57052,0.0813973,-0.203752,1.67721,-0.0952478,0.321906,1.69506,0.26033,0.296874,1.67133,0.33138,0.0604656,1.47442,0.433696,-0.226565,
9.66,1.57047,0.0813807,-0.203741,1.67719,-0.0952645,0.321913,1.69504,0.260257,0.296922,1.67125,0.331317,0.0604721,1.47574,0.434093,-0.226418,
