Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
4.02,1.53898,0.110284,0.0384396,1.4013,-0.00244267,0.585896,1.62602,0.206988,0.575545,1.66209,0.269569,0.266434,1.70427,0.36072,0.0212726,
4.05,1.48288,0.111389,0.00409073,1.37791,0.0227342,0.579553,1.60096,0.224937,0.575209,1.63702,0.287167,0.266105,1.76108,0.4306,0.0196591,
4.08,1.50973,0.159625,0.00701162,1.3703,0.0294045,0.575795,1.59072,0.234967,0.574513,1.62676,0.297015,0.265578,1.75684,0.369199,0.0145282,
4.11,1.52673,0.226796,0.0204153,1.36328,0.0338486,0.572964,1.57278,0.254704,0.574141,1.60889,0.316512,0.265095,1.76472,0.432864,0.0322102,
4.14,1.52493,0.271661,-0.0561506,1.38509,0.225406,0.576706,1.54864,0.285245,0.564428,1.58477,0.346677,0.255313,1.81816,0.468703,0.074615,
4.17,1.5187,0.286693,-0.0638511,1.37393,0.249104,0.563449,1.53628,0.309456,0.556252,1.57241,0.370588,0.247143,1.80725,0.491286,0.0608272,
4.2,1.50214,0.305372,-0.0163331,1.39318,0.181752,0.72701,1.53281,0.324861,0.556017,1.56897,0.385811,0.246905,1.80416,0.505761,0.0605964,
4.23,1.49968,0.324597,0.00290698,1.39328,0.20478,0.728083,1.53314,0.357074,0.56417,1.56939,0.417667,0.255046,1.80473,0.5373,0.0686171,
4.26,1.49787,0.339084,0.019995,1.39503,0.233527,0.72737,1.53484,0.385665,0.564289,1.57112,0.445935,0.255224,1.80653,0.565298,0.0688141,
4.29,1.49168,0.366966,0.0353595,1.40466,0.275163,0.726338,1.54435,0.427142,0.563501,1.58065,0.486958,0.254587,1.62434,0.655056,0.0377308,
4.32,1.49256,0.413429,0.0449171,1.44214,0.298039,0.748194,1.55762,0.484847,0.560734,1.60174,0.645951,0.29597,1.5722,0.744954,0.036642,
4.35,1.50261,0.444099,0.040767,1.4071,0.271124,0.617827,1.46995,0.566028,0.588285,1.57298,0.699278,0.328165,1.52658,0.801284,0.0659432,
4.38,1.51027,0.487558,0.0251707,1.47236,0.327275,0.468984,1.48202,0.612833,0.58502,1.56326,0.738345,0.333159,1.47209,0.853893,0.0760922,
4.41,1.51197,0.489843,0.0305593,1.45433,0.32113,0.549241,1.48314,0.623234,0.58734,1.55117,0.75514,0.346815,1.44399,0.877349,0.0769657,
4.44,1.51989,0.496863,0.0530039,1.41955,0.494969,0.581095,1.48631,0.675513,0.602992,1.51908,0.788965,0.362593,1.39461,0.906642,0.0903029,
4.47,1.52888,0.506122,0.0569112,1.42001,0.497777,0.580634,1.4815,0.685754,0.602602,1.49229,0.808352,0.370558,1.37299,0.903009,0.134962,
4.5,1.53997,0.511306,0.0711872,1.50557,0.360205,0.6425,1.47139,0.698872,0.60311,1.46773,0.81641,0.378968,1.35213,0.898832,0.149609,
4.53,1.54708,0.513984,0.0787667,1.51578,0.36504,0.64344,1.46273,0.70209,0.604993,1.44643,0.814977,0.382071,1.33555,0.872754,0.167805,
4.56,1.55068,0.516109,0.0822885,1.53155,0.371374,0.646243,1.45552,0.70279,0.605716,1.42138,0.805485,0.373859,1.28449,0.850171,0.113731,
4.59,1.55245,0.516819,0.0832149,1.53694,0.372728,0.646745,1.45763,0.70019,0.604518,1.41007,0.797706,0.365966,1.25948,0.830026,0.0871388,
4.62,1.55616,0.518067,0.0845984,1.54463,0.373207,0.647831,1.45931,0.694927,0.602705,1.3977,0.776386,0.363056,1.23643,0.775409,0.0617567,
4.65,1.56309,0.516747,0.0847527,1.55117,0.371567,0.647945,1.4604,0.688645,0.600987,1.39084,0.750045,0.362511,1.24064,0.711415,0.0593593,
4.68,1.57166,0.509794,0.0840044,1.55698,0.367889,0.648358,1.46181,0.68145,0.600644,1.39242,0.721548,0.363773,1.25783,0.649121,0.0638315,
4.71,1.57762,0.491191,0.0846133,1.59784,0.332653,0.646977,1.45279,0.646382,0.603288,1.39981,0.691763,0.370899,1.28079,0.598263,0.0715119,
4.74,1.58017,0.481306,0.0832595,1.60207,0.324877,0.646759,1.45508,0.634177,0.60429,1.40446,0.680397,0.374587,1.29199,0.578016,0.0761802,
4.77,1.5854,0.461298,0.0845281,1.61503,0.297725,0.646985,1.46826,0.601609,0.606357,1.41453,0.651389,0.37367,1.30886,0.551345,0.077161,
4.8,1.59294,0.441586,0.0826571,1.62777,0.269419,0.647431,1.47919,0.579471,0.605365,1.42382,0.627185,0.366831,1.3216,0.543199,0.0695146,
4.83,1.60077,0.420466,0.0758846,1.64008,0.238527,0.640968,1.49008,0.554068,0.602593,1.43316,0.604858,0.354439,1.34553,0.544244,0.0532872,
4.86,1.6059,0.407097,0.0739903,1.64569,0.225661,0.639475,1.49526,0.540435,0.601339,1.43937,0.595389,0.343962,1.34998,0.546686,0.0492509,
4.89,1.61236,0.387209,0.0722737,1.65564,0.204634,0.638714,1.50065,0.524064,0.600795,1.44631,0.587134,0.339044,1.35089,0.561547,0.0403848,
4.92,1.61612,0.362189,0.0754695,1.66756,0.175444,0.637666,1.50929,0.490942,0.601429,1.45834,0.576435,0.346575,1.35676,0.588416,0.0482498,
4.95,1.61716,0.328503,0.0777049,1.67179,0.15913,0.637071,1.51247,0.467381,0.600486,1.4662,0.568909,0.352295,1.35133,0.616578,0.0594333,
4.98,1.61003,0.299295,0.0826743,1.67581,0.141658,0.635413,1.51227,0.447363,0.599919,1.46929,0.564158,0.352272,1.36018,0.626839,0.0631406,
5.01,1.60182,0.271846,0.0878611,1.67889,0.124335,0.636195,1.50794,0.427239,0.598371,1.47025,0.557709,0.350259,1.36603,0.627448,0.0656082,
5.04,1.59563,0.247857,0.0861799,1.67826,0.107485,0.637187,1.50031,0.403694,0.595099,1.46479,0.545186,0.344516,1.36217,0.618679,0.0659433,
5.07,1.59092,0.236235,0.0850546,1.67769,0.101492,0.637182,1.49907,0.401101,0.595002,1.45676,0.53417,0.339502,1.35455,0.610495,0.0651554,
5.1,1.58373,0.20758,0.0803193,1.67313,0.0748578,0.637291,1.48126,0.365877,0.591668,1.43982,0.505812,0.333118,1.33267,0.582343,0.0617294,
5.13,1.57453,0.175137,0.0757945,1.66879,0.0654638,0.637143,1.47214,0.349246,0.587557,1.41664,0.466509,0.329358,1.29849,0.537724,0.0535183,
5.16,1.55634,0.152856,0.0673941,1.64404,0.0291624,0.629084,1.4482,0.300888,0.576339,1.38656,0.418139,0.3269,1.26229,0.477116,0.0385515,
5.19,1.53638,0.120636,0.0621566,1.62541,0.00309307,0.627003,1.42799,0.26814,0.568522,1.34912,0.365912,0.318622,1.22217,0.400753,0.0254171,
5.22,1.51998,0.103339,0.0600555,1.60629,-0.027477,0.629076,1.40201,0.238511,0.581387,1.31373,0.305247,0.329155,1.19028,0.307942,0.0251771,
5.25,1.5125,0.0973406,0.0623288,1.60394,-0.029991,0.628871,1.40247,0.237328,0.580982,1.29568,0.272505,0.322058,1.1763,0.257141,0.024852,
5.28,1.49729,0.00190133,0.0698981,1.57539,-0.0639769,0.627503,1.37276,0.191437,0.589864,1.28417,0.207365,0.347337,1.15732,0.147059,0.0331704,
5.31,1.51225,-0.016151,0.0681339,1.57306,-0.0851246,0.637524,1.36106,0.165788,0.58293,1.27088,0.161206,0.348249,1.14304,0.0267678,0.0436406,
5.34,1.49518,-0.0423311,0.0662554,1.5676,-0.103429,0.640229,1.35595,0.146348,0.578254,1.2641,0.123836,0.349608,1.14461,-0.0774521,0.0854101,
5.37,1.51852,-0.0648623,0.0623523,1.56113,-0.121311,0.644177,1.35439,0.136184,0.57776,1.26299,0.100936,0.353154,1.15782,-0.155355,0.132822,
5.4,1.52173,-0.0775284,0.0631028,1.55165,-0.1457,0.642548,1.35438,0.130079,0.576625,1.26007,0.0933199,0.353416,1.16428,-0.193149,0.14885,
5.43,1.5214,-0.0941754,0.0789202,1.5471,-0.173314,0.642454,1.44349,-0.0311921,0.703177,1.29805,0.0589718,0.424623,1.18382,-0.221395,0.186705,
5.46,1.51593,-0.11427,0.0789287,1.54668,-0.205892,0.644345,1.36608,0.0807424,0.582921,1.27385,0.0787847,0.356037,1.19916,-0.22782,0.194802,
5.49,1.51418,-0.128747,0.0749107,1.54406,-0.218125,0.645507,1.37018,0.0764839,0.586728,1.295,0.0831614,0.354539,1.21606,-0.206277,0.169679,
5.52,1.51374,-0.1444,0.0741469,1.53592,-0.255996,0.646392,1.38888,0.0578393,0.598553,1.3273,0.0847554,0.364503,1.24956,-0.153391,0.12542,
5.55,1.50888,-0.172415,0.0725955,1.52245,-0.300051,0.64055,1.41866,0.0279493,0.595417,1.36281,0.0799587,0.364756,1.275,-0.0745868,0.0852655,
5.58,1.50943,-0.190987,0.0721678,1.52036,-0.311784,0.640368,1.42483,0.0212876,0.594766,1.38107,0.0724926,0.362015,1.26867,-0.0462629,0.0708529,
5.61,1.51463,-0.211223,0.0703248,1.51115,-0.356586,0.633825,1.45179,-0.00390861,0.593778,1.41903,0.0486438,0.360415,1.2762,0.050098,0.045174,
5.64,1.52363,-0.233227,0.0730256,1.50208,-0.380561,0.62918,1.47535,-0.028274,0.600108,1.4589,0.0352053,0.360321,1.32973,0.120542,0.0503382,
5.67,1.53389,-0.254876,0.0717816,1.49397,-0.401194,0.623505,1.49624,-0.0511832,0.601723,1.5001,0.0274833,0.368937,1.39374,0.163816,0.0653459,
5.7,1.54373,-0.270395,0.0707214,1.48738,-0.418376,0.617908,1.51431,-0.0698529,0.605005,1.53527,0.0165188,0.377298,1.45568,0.179062,0.0751468,
5.73,1.55269,-0.281075,0.0676147,1.47635,-0.43539,0.612363,1.54327,-0.0942451,0.608545,1.58781,-0.00805881,0.382146,1.50624,0.166496,0.0836014,
5.76,1.55611,-0.284548,0.0657256,1.4719,-0.437368,0.611483,1.55058,-0.102141,0.608801,1.62432,-0.0243969,0.381736,1.5279,0.156597,0.0833155,
5.79,1.56183,-0.286706,0.0627413,1.46284,-0.438541,0.610211,1.56664,-0.114059,0.6091,1.63738,-0.0381995,0.37848,1.5712,0.121236,0.0835077,
5.82,1.56667,-0.284844,0.0604664,1.46441,-0.433879,0.612102,1.56913,-0.115455,0.609507,1.65593,-0.0555019,0.366996,1.61101,0.0852554,0.0720651,
5.85,1.5718,-0.274955,0.0591677,1.46401,-0.427223,0.613447,1.57341,-0.117054,0.609231,1.67183,-0.0668831,0.348891,1.64038,0.0591662,0.0496454,
5.88,1.57729,-0.263982,0.0610409,1.44494,-0.399535,0.622065,1.6123,-0.118973,0.607219,1.68367,-0.0696994,0.335101,1.66325,0.0319781,0.0414574,
5.91,1.57939,-0.260152,0.0616198,1.44254,-0.394212,0.621923,1.61436,-0.118105,0.607677,1.6908,-0.0685314,0.327549,1.67078,0.0233775,0.0347869,
5.94,1.58365,-0.251072,0.0604483,1.44055,-0.37373,0.61974,1.62296,-0.108326,0.606832,1.70453,-0.0612733,0.317527,1.68443,0.0141232,0.025836,
5.97,1.58905,-0.234069,0.0581527,1.444,-0.348505,0.619014,1.63611,-0.0836585,0.604905,1.71302,-0.0495686,0.312022,1.69153,0.0154414,0.0238679,
6,1.592,-0.21785,0.0578475,1.44659,-0.335714,0.619582,1.63699,-0.0779385,0.606525,1.72085,-0.0280701,0.306693,1.69993,0.0275732,0.0255892,
6.03,1.5955,-0.197014,0.0555804,1.45793,-0.297277,0.624664,1.65834,-0.0371945,0.600989,1.72632,-0.00489374,0.300948,1.69679,0.0672853,0.0211903,
6.06,1.59734,-0.186545,0.0551513,1.45759,-0.29926,0.623268,1.6625,-0.0309917,0.600933,1.7301,0.00779975,0.299239,1.69375,0.0981166,0.0213433,
6.09,1.5987,-0.160416,0.0540585,1.47133,-0.251258,0.622991,1.6712,-0.0105756,0.598652,1.73195,0.0293202,0.298679,1.6841,0.136232,0.0215122,
