Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
4.89,1.41389,0.0386747,-0.156777,1.50653,-0.153858,0.375189,1.49066,0.228247,0.366076,1.44342,0.271964,0.100212,1.26069,0.263423,-0.155664,
4.92,1.41395,0.0387438,-0.156774,1.50637,-0.153919,0.375181,1.49076,0.2283,0.366088,1.44352,0.272093,0.100213,1.26099,0.264098,-0.156092,
4.95,1.41396,0.0388009,-0.156778,1.50623,-0.153978,0.375161,1.49076,0.228302,0.366069,1.4436,0.272164,0.10014,1.26175,0.263252,-0.155259,
4.98,1.41401,0.0389532,-0.156779,1.5061,-0.154036,0.375113,1.49098,0.228452,0.366088,1.4437,0.272321,0.100188,1.26181,0.264189,-0.154174,
5.01,1.41403,0.0389991,-0.156787,1.50766,-0.153526,0.374645,1.49105,0.228453,0.366069,1.44378,0.272423,0.100124,1.26129,0.264042,-0.154926,
5.04,1.41406,0.0390844,-0.156777,1.50726,-0.153658,0.374648,1.49125,0.228645,0.366126,1.44379,0.272489,0.100117,1.26004,0.263405,-0.155423,
5.07,1.41417,0.0391863,-0.156774,1.50706,-0.153762,0.37465,1.49137,0.228637,0.366111,1.44386,0.272608,0.100146,1.26165,0.264058,-0.156117,
5.1,1.41417,0.0391863,-0.156774,1.50706,-0.153762,0.37465,1.49137,0.228637,0.366111,1.44386,0.272608,0.100146,1.26165,0.264058,-0.156117,
5.13,1.41421,0.0392485,-0.156784,1.50828,-0.153481,0.374232,1.49144,0.228745,0.366083,1.44388,0.272745,0.100154,1.26043,0.264105,-0.155616,
5.16,1.41428,0.0393249,-0.156793,1.50795,-0.153574,0.37429,1.49148,0.228741,0.36606,1.44396,0.272887,0.100198,1.26061,0.264219,-0.154782,
5.19,1.41432,0.0394373,-0.156811,1.50766,-0.153693,0.37429,1.49152,0.228752,0.366038,1.44397,0.273056,0.10026,1.26137,0.26278,-0.155022,
5.22,1.41436,0.0394923,-0.156842,1.50748,-0.153782,0.374298,1.49161,0.228962,0.365895,1.44403,0.273147,0.100223,1.26061,0.262811,-0.154549,
5.25,1.41439,0.0395569,-0.15687,1.50727,-0.15381,0.374306,1.49167,0.228981,0.365797,1.44407,0.273209,0.100221,1.26073,0.262764,-0.155155,
5.28,1.4144,0.0396197,-0.156873,1.50709,-0.153846,0.374345,1.49174,0.229163,0.3657,1.44413,0.273348,0.100253,1.26089,0.262252,-0.155113,
5.31,1.41442,0.0396707,-0.156904,1.50693,-0.153889,0.374372,1.4918,0.229323,0.365663,1.44413,0.273407,0.100223,1.26114,0.262173,-0.154464,
5.34,1.41442,0.0396707,-0.156904,1.50693,-0.153889,0.374372,1.4918,0.229323,0.365663,1.44413,0.273407,0.100223,1.26114,0.262173,-0.154464,
5.37,1.41445,0.0397079,-0.156909,1.50861,-0.153133,0.373872,1.49203,0.229537,0.365614,1.44425,0.273526,0.100216,1.26137,0.262735,-0.15476,
5.4,1.4145,0.0397452,-0.156923,1.51,-0.152472,0.373728,1.49209,0.229545,0.365604,1.4443,0.273658,0.100173,1.26164,0.263532,-0.15511,
5.43,1.41452,0.039792,-0.156925,1.50942,-0.152657,0.373861,1.49215,0.229567,0.365574,1.44429,0.273769,0.100141,1.2616,0.262951,-0.154904,
5.46,1.41454,0.0398216,-0.156946,1.50888,-0.152809,0.373921,1.49222,0.229604,0.365543,1.44429,0.273887,0.100055,1.26144,0.263105,-0.154645,
5.49,1.41457,0.0398763,-0.156959,1.50852,-0.152929,0.373964,1.49245,0.229976,0.365425,1.44434,0.274047,0.0999625,1.26116,0.263803,-0.155534,
5.52,1.41465,0.0399338,-0.156976,1.50836,-0.152998,0.373998,1.49275,0.230296,0.365436,1.4444,0.27421,0.0998133,1.26092,0.264249,-0.15544,
5.55,1.41472,0.0399742,-0.156989,1.5082,-0.153087,0.374046,1.49284,0.230327,0.365408,1.44449,0.274323,0.0998647,1.26057,0.264089,-0.155099,
5.58,1.41483,0.0400247,-0.156982,1.5104,-0.152531,0.373722,1.49324,0.23072,0.365341,1.44468,0.274476,0.099944,1.25938,0.264811,-0.15517,
5.61,1.41497,0.0400762,-0.157017,1.50994,-0.152711,0.373803,1.49337,0.230661,0.365339,1.44484,0.274625,0.0999713,1.26071,0.264587,-0.155604,
5.64,1.415,0.0400939,-0.157047,1.50956,-0.152869,0.373869,1.49338,0.230654,0.365324,1.44485,0.274678,0.0999819,1.26001,0.264248,-0.155437,
5.67,1.41507,0.0401125,-0.157108,1.50925,-0.152978,0.373944,1.49273,0.230105,0.365297,1.44491,0.27476,0.10001,1.26097,0.264155,-0.155298,
5.7,1.41507,0.0401125,-0.157108,1.50925,-0.152978,0.373944,1.49273,0.230105,0.365297,1.44491,0.27476,0.10001,1.26097,0.264155,-0.155298,
5.73,1.41508,0.0401263,-0.157118,1.509,-0.153054,0.373997,1.49302,0.23049,0.365222,1.44492,0.274842,0.0999807,1.26113,0.26351,-0.15461,
5.76,1.4152,0.040206,-0.157095,1.50883,-0.153124,0.374045,1.49359,0.231007,0.365291,1.44498,0.274952,0.0999355,1.26092,0.265159,-0.155902,
5.79,1.41529,0.0402392,-0.157105,1.50863,-0.15319,0.374085,1.49379,0.231047,0.365339,1.4451,0.275032,0.0999279,1.26174,0.265172,-0.155437,
5.82,1.41542,0.0402874,-0.157103,1.51113,-0.152393,0.373609,1.49418,0.231388,0.365358,1.44521,0.275129,0.0998588,1.26172,0.265135,-0.155675,
5.85,1.41558,0.0403639,-0.157176,1.51064,-0.152498,0.373702,1.49386,0.231253,0.365378,1.4454,0.275234,0.0998583,1.26191,0.265294,-0.156112,
5.88,1.41569,0.0404028,-0.157242,1.51014,-0.152647,0.3738,1.4935,0.231089,0.365376,1.44548,0.275302,0.0998553,1.26028,0.265933,-0.156407,
5.91,1.41581,0.040444,-0.15727,1.50982,-0.152739,0.373892,1.49362,0.231011,0.365358,1.44556,0.275387,0.0998009,1.26079,0.265902,-0.156076,
5.94,1.41581,0.040444,-0.15727,1.50982,-0.152739,0.373892,1.49362,0.231011,0.365358,1.44556,0.275387,0.0998009,1.26079,0.265902,-0.156076,
5.97,1.41596,0.0404866,-0.157311,1.5096,-0.152815,0.373989,1.49338,0.230903,0.365348,1.44572,0.275501,0.0998079,1.25965,0.267137,-0.156447,
6,1.41615,0.040538,-0.157338,1.50937,-0.15289,0.374019,1.49369,0.231219,0.365318,1.44587,0.275645,0.0998188,1.26042,0.266971,-0.156453,
6.03,1.41626,0.0405586,-0.157388,1.50916,-0.152947,0.374069,1.49331,0.230917,0.365334,1.44603,0.275823,0.0998685,1.25942,0.267695,-0.15671,
6.06,1.41638,0.0405853,-0.157409,1.50898,-0.153018,0.374106,1.49357,0.231038,0.365272,1.44624,0.275959,0.0998716,1.25971,0.266294,-0.155765,
6.09,1.41657,0.0406532,-0.157443,1.50883,-0.153034,0.374137,1.49385,0.231362,0.36525,1.44629,0.276069,0.0998951,1.2593,0.267442,-0.155294,
6.12,1.41669,0.0406918,-0.157478,1.50873,-0.153063,0.374185,1.49389,0.231394,0.36518,1.44632,0.276139,0.0999409,1.25913,0.267242,-0.15513,
6.15,1.41676,0.0407556,-0.157473,1.5086,-0.15311,0.374217,1.49396,0.231442,0.365185,1.44642,0.276249,0.100036,1.2582,0.267909,-0.154766,
6.18,1.41683,0.0407964,-0.157485,1.50848,-0.153146,0.374252,1.49398,0.231457,0.365182,1.44646,0.276347,0.100108,1.25869,0.267813,-0.154499,
6.21,1.41694,0.0408362,-0.157522,1.50838,-0.15316,0.374289,1.49361,0.231311,0.365254,1.44648,0.276421,0.100116,1.25787,0.268322,-0.154168,
6.24,1.41694,0.0408362,-0.157522,1.50838,-0.15316,0.374289,1.49361,0.231311,0.365254,1.44648,0.276421,0.100116,1.25787,0.268322,-0.154168,
6.27,1.41699,0.0408619,-0.157529,1.50828,-0.153172,0.374323,1.49364,0.231345,0.365256,1.44647,0.27647,0.100117,1.25746,0.26809,-0.154531,
6.3,1.41707,0.0409139,-0.157537,1.50819,-0.153184,0.374353,1.49375,0.231444,0.365271,1.44646,0.276504,0.100107,1.25593,0.268819,-0.154865,
6.33,1.41716,0.0409902,-0.157536,1.51051,-0.152181,0.374058,1.49403,0.231811,0.365296,1.44648,0.276527,0.100105,1.25675,0.268284,-0.154204,
6.36,1.41724,0.0410326,-0.157548,1.51012,-0.1523,0.374134,1.49372,0.231691,0.365383,1.44646,0.27659,0.100176,1.25651,0.268953,-0.153798,
6.39,1.41738,0.0410962,-0.157569,1.50981,-0.152393,0.374198,1.49415,0.23211,0.365371,1.44649,0.276633,0.10023,1.2558,0.268917,-0.153994,
6.42,1.41749,0.0411104,-0.15758,1.50955,-0.152475,0.374223,1.49437,0.232437,0.365407,1.44651,0.276662,0.100244,1.25563,0.269152,-0.154093,
6.45,1.4176,0.0411708,-0.157564,1.51137,-0.151531,0.373827,1.49455,0.232707,0.365397,1.44652,0.2767,0.100245,1.25586,0.269598,-0.154682,
6.48,1.41769,0.0412005,-0.15757,1.51081,-0.151726,0.37396,1.49459,0.232761,0.365403,1.44651,0.276741,0.100274,1.257,0.268754,-0.153481,
6.51,1.41778,0.041221,-0.157574,1.51215,-0.151025,0.373711,1.49476,0.233049,0.365433,1.4465,0.276786,0.100283,1.25723,0.269223,-0.153624,
6.54,1.4178,0.0412795,-0.157577,1.51269,-0.15051,0.373538,1.49476,0.233113,0.365456,1.44644,0.276828,0.100345,1.25732,0.268276,-0.153587,
6.57,1.4178,0.0412795,-0.157577,1.51269,-0.15051,0.373538,1.49476,0.233113,0.365456,1.44644,0.276828,0.100345,1.25732,0.268276,-0.153587,
6.6,1.41786,0.0413142,-0.157575,1.51347,-0.150083,0.373369,1.49483,0.233397,0.365385,1.44643,0.276847,0.100358,1.25713,0.268462,-0.154269,
6.63,1.41791,0.0413737,-0.157591,1.51388,-0.149834,0.373212,1.49494,0.233555,0.36541,1.44645,0.276867,0.100361,1.25763,0.268101,-0.153876,
6.66,1.41793,0.0414122,-0.157586,1.51454,-0.149047,0.373223,1.49497,0.233631,0.365395,1.44644,0.276885,0.100349,1.25755,0.268081,-0.154711,
6.69,1.41793,0.0414485,-0.157579,1.51473,-0.148958,0.373194,1.495,0.233746,0.365352,1.44643,0.276926,0.100294,1.25862,0.267235,-0.1549,
6.72,1.41795,0.041458,-0.157572,1.5152,-0.148858,0.373277,1.49502,0.233791,0.36535,1.44645,0.276943,0.10029,1.25866,0.267721,-0.154407,
6.75,1.41794,0.0414787,-0.157562,1.51535,-0.148745,0.373199,1.49505,0.233866,0.365347,1.44644,0.276965,0.100286,1.25762,0.267999,-0.155715,
6.78,1.41793,0.0415093,-0.157539,1.51547,-0.148684,0.373151,1.49515,0.234034,0.365327,1.44645,0.27699,0.100284,1.25956,0.26717,-0.155116,
6.81,1.41793,0.0415093,-0.157539,1.51547,-0.148684,0.373151,1.49515,0.234034,0.365327,1.44645,0.27699,0.100284,1.25956,0.26717,-0.155116,
6.84,1.41794,0.0415644,-0.157544,1.51556,-0.148644,0.373123,1.49517,0.234083,0.365318,1.44645,0.277012,0.100245,1.25931,0.267518,-0.155659,
6.87,1.41789,0.0416067,-0.15754,1.51561,-0.148602,0.373041,1.49514,0.234219,0.365304,1.44644,0.277023,0.100246,1.25921,0.26718,-0.155937,
6.9,1.41787,0.0416616,-0.157546,1.51581,-0.148478,0.372988,1.49506,0.234071,0.365275,1.44646,0.277039,0.100258,1.25922,0.267856,-0.154348,
6.93,1.41785,0.0417232,-0.157543,1.51583,-0.148446,0.372959,1.49505,0.234141,0.365266,1.44645,0.277052,0.100268,1.25946,0.267141,-0.155097,
6.96,1.41781,0.0417366,-0.157548,1.51586,-0.148394,0.372914,1.49504,0.234128,0.365258,1.44639,0.277092,0.100201,1.26011,0.266547,-0.15477,
6.99,1.41779,0.04176,-0.157551,1.51338,-0.149591,0.373295,1.49503,0.234177,0.365251,1.44639,0.277109,0.100195,1.25834,0.267541,-0.154224,
7.02,1.41775,0.0417988,-0.157575,1.51178,-0.150276,0.373576,1.49404,0.233342,0.365228,1.44635,0.277138,0.100217,1.25902,0.267417,-0.154335,
7.05,1.41774,0.041817,-0.157586,1.51226,-0.150104,0.373497,1.49399,0.233293,0.365179,1.44632,0.277147,0.100222,1.25818,0.266861,-0.154662,
7.08,1.41772,0.0418237,-0.157586,1.51131,-0.150611,0.373631,1.49398,0.233285,0.365152,1.44629,0.277149,0.100237,1.25875,0.26689,-0.154983,
7.11,1.41768,0.0418461,-0.157608,1.51039,-0.150993,0.373778,1.49315,0.232535,0.36524,1.44626,0.277152,0.100259,1.25927,0.266246,-0.154613,
7.14,1.41768,0.0418461,-0.157608,1.51039,-0.150993,0.373778,1.49315,0.232535,0.36524,1.44626,0.277152,0.100259,1.25927,0.266246,-0.154613,
7.17,1.41766,0.0418871,-0.15761,1.5098,-0.151305,0.37388,1.49316,0.232537,0.365234,1.44622,0.277173,0.100305,1.2589,0.266427,-0.154671,
7.2,1.41767,0.0418887,-0.157609,1.50942,-0.151525,0.37399,1.4928,0.232287,0.365257,1.44619,0.277186,0.100309,1.25876,0.266983,-0.154151,
7.23,1.41766,0.0419007,-0.157604,1.50904,-0.1517,0.374052,1.49293,0.23246,0.36521,1.44617,0.2772,0.100301,1.25927,0.266095,-0.154111,
7.26,1.41763,0.0419134,-0.157594,1.50872,-0.15187,0.374104,1.49292,0.232441,0.365188,1.44605,0.277246,0.100417,1.25874,0.266436,-0.154272,
7.29,1.41759,0.0419468,-0.157599,1.50839,-0.151999,0.374174,1.49239,0.232006,0.365209,1.44603,0.27726,0.10045,1.25854,0.266466,-0.154569,
7.32,1.41755,0.0419569,-0.157591,1.50817,-0.152119,0.374209,1.4918,0.231353,0.365247,1.44599,0.27725,0.100521,1.25938,0.265901,-0.15451,
7.35,1.41754,0.0419601,-0.157591,1.50798,-0.152223,0.374248,1.49137,0.230924,0.365316,1.44598,0.27725,0.100524,1.25812,0.2668,-0.155477,
7.38,1.4175,0.0419705,-0.157577,1.50776,-0.152321,0.374277,1.49148,0.230953,0.365303,1.44591,0.277239,0.100558,1.2601,0.266409,-0.154837,
7.41,1.41748,0.0419703,-0.157579,1.50762,-0.152399,0.374299,1.49149,0.230966,0.36528,1.44589,0.277235,0.10056,1.25995,0.266166,-0.154966,
7.44,1.41747,0.0419711,-0.157577,1.50749,-0.152486,0.374327,1.4916,0.231006,0.365307,1.44582,0.277236,0.100605,1.26037,0.266306,-0.154247,
7.47,1.41743,0.0419874,-0.157575,1.50929,-0.151739,0.373924,1.4916,0.231007,0.365302,1.44577,0.277219,0.100614,1.25996,0.26593,-0.154751,
7.5,1.41739,0.041981,-0.15757,1.50892,-0.151934,0.373991,1.49161,0.230995,0.365293,1.4457,0.27722,0.100671,1.25972,0.265166,-0.15597,
7.53,1.41734,0.0419782,-0.15756,1.50854,-0.152119,0.374042,1.49161,0.230993,0.365292,1.44558,0.277209,0.100684,1.25853,0.265511,-0.156196,
7.56,1.41734,0.0419782,-0.15756,1.50854,-0.152119,0.374042,1.49161,0.230993,0.365292,1.44558,0.277209,0.100684,1.25853,0.265511,-0.156196,
7.59,1.41729,0.0419582,-0.157518,1.5083,-0.152252,0.374108,1.4917,0.230994,0.365293,1.4456,0.277201,0.100742,1.25799,0.26605,-0.155208,
7.62,1.41723,0.04195,-0.157516,1.50804,-0.152335,0.374131,1.49143,0.230824,0.36538,1.44555,0.277176,0.100718,1.25981,0.264175,-0.155682,
7.65,1.41715,0.0419384,-0.157487,1.50786,-0.15246,0.374175,1.49147,0.230818,0.365411,1.44549,0.277159,0.100777,1.2601,0.263864,-0.154518,
7.68,1.4171,0.0419546,-0.157472,1.50771,-0.152528,0.374218,1.49148,0.230815,0.365397,1.44549,0.277146,0.100788,1.25851,0.264528,-0.154695,
7.71,1.41699,0.0419422,-0.157462,1.50752,-0.152602,0.374255,1.49149,0.230699,0.365394,1.44537,0.277102,0.100789,1.25866,0.263817,-0.155408,
7.74,1.41699,0.0419422,-0.157462,1.50752,-0.152602,0.374255,1.49149,0.230699,0.365394,1.44537,0.277102,0.100789,1.25866,0.263817,-0.155408,
7.77,1.41688,0.0419297,-0.157471,1.50735,-0.15269,0.374297,1.49143,0.230187,0.365439,1.44514,0.277058,0.100639,1.2589,0.263942,-0.154931,
7.8,1.41681,0.0419089,-0.157454,1.50726,-0.152731,0.374326,1.49143,0.230191,0.365441,1.44506,0.277035,0.100636,1.25873,0.264688,-0.155569,
7.83,1.41671,0.0418535,-0.157424,1.50716,-0.152791,0.374342,1.49143,0.230189,0.365442,1.44503,0.277026,0.100673,1.25864,0.264796,-0.154327,
7.86,1.41666,0.0418497,-0.157403,1.50703,-0.152861,0.374366,1.49144,0.230194,0.365444,1.44501,0.277002,0.100706,1.25699,0.265504,-0.155525,
7.89,1.41666,0.0418497,-0.157403,1.50703,-0.152861,0.374366,1.49144,0.230194,0.365444,1.44501,0.277002,0.100706,1.25699,0.265504,-0.155525,
7.92,1.41659,0.0418106,-0.157381,1.50687,-0.152929,0.37437,1.49144,0.230212,0.365458,1.44494,0.277002,0.100698,1.25844,0.264479,-0.15545,
7.95,1.41657,0.0417997,-0.157365,1.50681,-0.152964,0.374396,1.49145,0.230214,0.365462,1.44488,0.277002,0.100718,1.25937,0.26482,-0.155592,
7.98,1.41652,0.041789,-0.15737,1.50663,-0.153005,0.37439,1.49105,0.229951,0.365515,1.44481,0.276981,0.100759,1.2579,0.265244,-0.156321,
8.01,1.41649,0.0417954,-0.157359,1.50655,-0.153045,0.374402,1.49107,0.229971,0.365529,1.44476,0.276982,0.100766,1.25924,0.265464,-0.155055,
8.04,1.41649,0.0417954,-0.157359,1.50655,-0.153045,0.374402,1.49107,0.229971,0.365529,1.44476,0.276982,0.100766,1.25924,0.265464,-0.155055,
8.07,1.41646,0.0417864,-0.157353,1.50644,-0.153089,0.374409,1.49108,0.229984,0.365535,1.44471,0.276974,0.100789,1.25896,0.265104,-0.156365,
8.1,1.41643,0.0417808,-0.157346,1.50638,-0.15313,0.374414,1.4911,0.22999,0.365545,1.44469,0.276944,0.100866,1.25952,0.264942,-0.156113,
8.13,1.41639,0.0417741,-0.157341,1.50628,-0.153177,0.374426,1.49107,0.22999,0.36554,1.44463,0.27692,0.100847,1.25995,0.264542,-0.155275,
8.16,1.41639,0.0417741,-0.157341,1.50628,-0.153177,0.374426,1.49107,0.22999,0.36554,1.44463,0.27692,0.100847,1.25995,0.264542,-0.155275,
8.19,1.41632,0.0417592,-0.157331,1.5062,-0.153216,0.374437,1.49103,0.229988,0.365542,1.44459,0.276907,0.100843,1.25791,0.265531,-0.156903,
8.22,1.41626,0.0417561,-0.157333,1.50607,-0.153267,0.374424,1.49103,0.229908,0.365564,1.44447,0.276874,0.100876,1.25879,0.265216,-0.156501,
8.25,1.41622,0.0417722,-0.157324,1.506,-0.153308,0.374424,1.49104,0.229927,0.365584,1.44443,0.276854,0.1009,1.2587,0.265036,-0.156373,
8.28,1.4162,0.0417742,-0.157324,1.50768,-0.152589,0.373816,1.49107,0.229968,0.365592,1.44433,0.276872,0.100895,1.25922,0.265022,-0.155695,
8.31,1.4162,0.0417712,-0.157318,1.50746,-0.152685,0.373962,1.49106,0.229972,0.365598,1.4443,0.276868,0.100932,1.25902,0.265201,-0.155882,
8.34,1.4162,0.0417712,-0.157318,1.50746,-0.152685,0.373962,1.49106,0.229972,0.365598,1.4443,0.276868,0.100932,1.25902,0.265201,-0.155882,
8.37,1.41618,0.0417698,-0.157323,1.50885,-0.152225,0.373808,1.49103,0.229977,0.365612,1.44427,0.276851,0.10095,1.25927,0.265107,-0.154997,
8.4,1.41618,0.0417683,-0.157319,1.50982,-0.151807,0.373883,1.49102,0.229991,0.365645,1.44418,0.276857,0.100951,1.25816,0.266002,-0.155664,
8.43,1.41616,0.0417536,-0.157334,1.50894,-0.152056,0.374026,1.49052,0.229687,0.365754,1.44399,0.276884,0.101049,1.25746,0.267036,-0.155457,
8.46,1.41616,0.0417536,-0.157334,1.50894,-0.152056,0.374026,1.49052,0.229687,0.365754,1.44399,0.276884,0.101049,1.25746,0.267036,-0.155457,
8.49,1.41617,0.0417451,-0.157342,1.50948,-0.151641,0.374034,1.49046,0.229676,0.365787,1.44393,0.276888,0.101047,1.25708,0.267564,-0.155253,
8.52,1.41617,0.0417332,-0.157323,1.51005,-0.151401,0.374123,1.49043,0.229684,0.365857,1.44391,0.276884,0.101086,1.25577,0.268188,-0.155559,
8.55,1.41618,0.0417224,-0.15732,1.5105,-0.151198,0.374094,1.49041,0.229714,0.365911,1.44377,0.276877,0.101074,1.25519,0.268722,-0.155049,
8.58,1.41617,0.0417164,-0.157319,1.51072,-0.151078,0.374076,1.49032,0.229861,0.365968,1.44361,0.27687,0.10119,1.25497,0.268215,-0.154496,
8.61,1.41617,0.0416929,-0.157327,1.50955,-0.151493,0.374313,1.49031,0.22986,0.365978,1.4435,0.276876,0.101201,1.25537,0.268187,-0.154602,
8.64,1.41618,0.0416834,-0.157326,1.50871,-0.151833,0.374448,1.4903,0.229864,0.366019,1.44345,0.276862,0.101259,1.25482,0.267768,-0.155314,
8.67,1.41618,0.0416834,-0.157326,1.50871,-0.151833,0.374448,1.4903,0.229864,0.366019,1.44345,0.276862,0.101259,1.25482,0.267768,-0.155314,
8.7,1.41618,0.0416555,-0.157322,1.50808,-0.152079,0.374534,1.49028,0.229861,0.366088,1.44341,0.276858,0.101296,1.25408,0.268608,-0.155382,
8.73,1.41618,0.0416133,-0.157328,1.50877,-0.15171,0.374573,1.49021,0.229936,0.366111,1.44328,0.276838,0.101409,1.25397,0.267768,-0.154773,
8.76,1.41617,0.041549,-0.157338,1.50912,-0.151486,0.374599,1.49016,0.229924,0.366173,1.44325,0.276817,0.101453,1.25433,0.267226,-0.153432,
8.79,1.41617,0.0415088,-0.157335,1.50943,-0.151244,0.3746,1.49014,0.229933,0.366249,1.4432,0.276803,0.10155,1.2534,0.267534,-0.154522,
8.82,1.41617,0.0415088,-0.157335,1.50943,-0.151244,0.3746,1.49014,0.229933,0.366249,1.4432,0.276803,0.10155,1.2534,0.267534,-0.154522,
8.85,1.41619,0.0414223,-0.157351,1.50858,-0.151637,0.374874,1.48983,0.229794,0.366324,1.44311,0.276812,0.101612,1.25416,0.268293,-0.15309,
8.88,1.41619,0.0413736,-0.15734,1.50913,-0.151403,0.374927,1.48978,0.229799,0.366438,1.44308,0.276804,0.101637,1.25454,0.267814,-0.15292,
8.91,1.4162,0.0413388,-0.157344,1.50941,-0.151235,0.375004,1.48969,0.229786,0.366508,1.44299,0.276788,0.101744,1.25472,0.267971,-0.152256,
8.94,1.41617,0.0412761,-0.157337,1.50833,-0.15166,0.375189,1.48964,0.229908,0.366582,1.44294,0.276771,0.101927,1.25471,0.268165,-0.153716,
8.97,1.41617,0.0412761,-0.157337,1.50833,-0.15166,0.375189,1.48964,0.229908,0.366582,1.44294,0.276771,0.101927,1.25471,0.268165,-0.153716,
9,1.41617,0.0412547,-0.15734,1.50859,-0.151491,0.375203,1.48961,0.229957,0.366632,1.44288,0.276761,0.10195,1.25424,0.269033,-0.152526,
9.03,1.41617,0.0412198,-0.157335,1.50787,-0.151784,0.375345,1.48954,0.229987,0.366675,1.44289,0.276752,0.102006,1.25299,0.269594,-0.15429,
9.06,1.41615,0.0411926,-0.157331,1.50721,-0.15206,0.375434,1.48945,0.230088,0.366712,1.44282,0.276733,0.102045,1.25402,0.269355,-0.152999,
9.09,1.41615,0.0411926,-0.157331,1.50721,-0.15206,0.375434,1.48945,0.230088,0.366712,1.44282,0.276733,0.102045,1.25402,0.269355,-0.152999,
9.12,1.41611,0.0411583,-0.157327,1.5066,-0.152268,0.375494,1.48937,0.230179,0.366745,1.44276,0.276724,0.102096,1.25418,0.268913,-0.154171,
9.15,1.41608,0.0411095,-0.157334,1.50621,-0.152416,0.375513,1.48922,0.230285,0.366769,1.44263,0.276687,0.102088,1.25398,0.268717,-0.15515,
9.18,1.41607,0.0410439,-0.157328,1.50689,-0.152021,0.375465,1.48911,0.230286,0.366787,1.44258,0.276662,0.102123,1.25501,0.267862,-0.154236,
9.21,1.41607,0.0410439,-0.157328,1.50689,-0.152021,0.375465,1.48911,0.230286,0.366787,1.44258,0.276662,0.102123,1.25501,0.267862,-0.154236,
9.24,1.416,0.04094,-0.157326,1.50725,-0.151715,0.375481,1.48899,0.230367,0.366793,1.44235,0.276617,0.102193,1.25408,0.26686,-0.154419,
9.27,1.41596,0.0408755,-0.157324,1.50752,-0.151561,0.375434,1.48893,0.230452,0.366844,1.44226,0.276602,0.102171,1.25438,0.266716,-0.154565,
9.3,1.41587,0.0408263,-0.157319,1.50776,-0.151402,0.375352,1.4889,0.230506,0.366855,1.44218,0.276598,0.102172,1.25487,0.266395,-0.15536,
9.33,1.41582,0.0407926,-0.157312,1.50798,-0.151232,0.375411,1.48881,0.230541,0.366834,1.4421,0.276563,0.10218,1.25455,0.265938,-0.154881,
9.36,1.41582,0.0407926,-0.157312,1.50798,-0.151232,0.375411,1.48881,0.230541,0.366834,1.4421,0.276563,0.10218,1.25455,0.265938,-0.154881,
9.39,1.41572,0.0407595,-0.157305,1.50808,-0.151081,0.375456,1.4887,0.230621,0.366891,1.4418,0.276519,0.102282,1.25472,0.265549,-0.154494,
9.42,1.41563,0.040741,-0.157289,1.50815,-0.151034,0.375409,1.48866,0.230751,0.366975,1.44167,0.27648,0.102297,1.25502,0.265298,-0.154491,
9.45,1.41553,0.0407256,-0.157281,1.50822,-0.15096,0.375397,1.4885,0.230747,0.366999,1.44154,0.276482,0.102373,1.25456,0.266327,-0.154645,
9.48,1.41553,0.0407256,-0.157281,1.50822,-0.15096,0.375397,1.4885,0.230747,0.366999,1.44154,0.276482,0.102373,1.25456,0.266327,-0.154645,
9.51,1.41536,0.0407214,-0.157292,1.50823,-0.150923,0.375404,1.48807,0.230862,0.366944,1.44118,0.276443,0.102358,1.25368,0.266127,-0.15433,
9.54,1.41515,0.0407561,-0.157258,1.50706,-0.151417,0.375495,1.48795,0.230957,0.366969,1.44088,0.27641,0.10244,1.25528,0.266381,-0.153527,
9.57,1.41495,0.0407954,-0.15722,1.50733,-0.151329,0.375467,1.48775,0.231029,0.366998,1.44061,0.276381,0.102351,1.2549,0.266921,-0.154312,
9.6,1.41483,0.0408096,-0.157201,1.50746,-0.151258,0.37545,1.48745,0.231092,0.367032,1.44048,0.276404,0.102464,1.25428,0.267328,-0.154718,
9.63,1.41465,0.040826,-0.157148,1.50767,-0.1512,0.375428,1.48739,0.231155,0.367026,1.44027,0.276428,0.102503,1.25437,0.266764,-0.154302,
9.66,1.41465,0.040826,-0.157148,1.50767,-0.1512,0.375428,1.48739,0.231155,0.367026,1.44027,0.276428,0.102503,1.25437,0.266764,-0.154302,
9.69,1.41431,0.0408733,-0.157143,1.50772,-0.151135,0.375385,1.48713,0.231252,0.367,1.44009,0.276419,0.102578,1.25461,0.266348,-0.154144,
9.72,1.41403,0.0409149,-0.157115,1.50684,-0.151515,0.375413,1.48692,0.231298,0.367011,1.4398,0.276408,0.102645,1.25436,0.265688,-0.154693,
9.75,1.41367,0.0409619,-0.157068,1.50705,-0.151359,0.375338,1.48673,0.231363,0.367005,1.43954,0.276398,0.102767,1.25493,0.264265,-0.154357,
9.78,1.41367,0.0409619,-0.157068,1.50705,-0.151359,0.375338,1.48673,0.231363,0.367005,1.43954,0.276398,0.102767,1.25493,0.264265,-0.154357,
9.81,1.41335,0.0409917,-0.15706,1.50635,-0.151674,0.375354,1.48644,0.23144,0.366999,1.43918,0.276301,0.102838,1.2544,0.263605,-0.153911,
